A1	B1	B2	Mean_classification_prob
18	8.0	26.0	0.6031008985425071
10	8.0	26.0	0.9547109780469608
34	8.0	26.0	0.9763234244833786
20	8.0	26.0	0.01263916041732568
21	8.0	26.0	0.7387559871176426
26	8.0	26.0	0.9112306242902346
30	8.0	26.0	0.8887215014668732
33	8.0	26.0	0.4723112420452391
35	8.0	26.0	0.9488046062099292
36	8.0	26.0	0.946353263362538
37	8.0	26.0	0.9807760300507198
38	8.0	26.0	0.9753482827902424
39	8.0	26.0	0.995105251010751
40	8.0	26.0	0.7648211430430769
41	8.0	26.0	0.8095365894501587
42	8.0	26.0	0.2919989898871904
43	8.0	26.0	0.13412745343432722
44	8.0	26.0	0.12074013974938665
45	8.0	26.0	0.12096123753576325
46	8.0	26.0	0.9250921208334504
47	8.0	26.0	0.18461613218507947
6	8.0	27.0	0.009817781635727418
22	8.0	27.0	0.011993511648912223
7	8.0	27.0	0.01375928421493225
23	8.0	27.0	0.012670480846337156
8	8.0	27.0	0.9806625896953554
13	8.0	27.0	0.016954685806011657
24	8.0	27.0	0.015135289030507475
9	8.0	27.0	0.9942624241728308
14	8.0	27.0	0.4789901401148798
17	8.0	27.0	0.8711005857193671
18	8.0	27.0	0.7448225460348341
10	8.0	27.0	0.9015766750212064
34	8.0	27.0	0.9790765495731868
21	8.0	27.0	0.8556144087388201
26	8.0	27.0	0.8918468227806734
30	8.0	27.0	0.944620716499834
33	8.0	27.0	0.7621374143482004
35	8.0	27.0	0.976290604152922
36	8.0	27.0	0.9746856777948688
37	8.0	27.0	0.9843602671528192
38	8.0	27.0	0.9901934194082936
39	8.0	27.0	0.9957223001714559
40	8.0	27.0	0.9400602141138964
41	8.0	27.0	0.9521593259221202
42	8.0	27.0	0.7251758998671686
43	8.0	27.0	0.5895608701324655
44	8.0	27.0	0.5894182521896386
45	8.0	27.0	0.6440355075338668
46	8.0	27.0	0.9572976412497176
47	8.0	27.0	0.50006806748188
1	8.0	28.0	0.3854902054432511
6	8.0	28.0	0.00961886519541445
2	8.0	28.0	0.8971110285649303
7	8.0	28.0	0.013658586646905634
3	8.0	28.0	0.6328414047921324
8	8.0	28.0	0.9849470912851008
13	8.0	28.0	0.014872517433752218
4	8.0	28.0	0.4143286286643931
9	8.0	28.0	0.9950415986556932
17	8.0	28.0	0.8776392851542929
18	8.0	28.0	0.7672265967624541
5	8.0	28.0	0.4201256516485321
10	8.0	28.0	0.9536837471694184
21	8.0	28.0	0.8652253721547837
26	8.0	28.0	0.8348253234366213
30	8.0	28.0	0.9529294619563424
39	8.0	28.0	0.9966107603109626
1	8.0	29.0	0.2819826005082949
6	8.0	29.0	0.032226422823429614
2	8.0	29.0	0.8310473944933591
7	8.0	29.0	0.04095813363909893
3	8.0	29.0	0.3830949239674201
8	8.0	29.0	0.9812432413018624
13	8.0	29.0	0.053878401667358855
4	8.0	29.0	0.38858678675490665
9	8.0	29.0	0.9945017537376644
17	8.0	29.0	0.8639604756105141
18	8.0	29.0	0.7919232833812404
5	8.0	29.0	0.3991782488106744
10	8.0	29.0	0.9289344510741858
21	8.0	29.0	0.8657161344661601
26	8.0	29.0	0.5003788559640879
30	8.0	29.0	0.9526844136207414
1	8.0	30.0	0.2833843078453349
6	8.0	30.0	0.02081870811273735
2	8.0	30.0	0.7995845707156514
7	8.0	30.0	0.02694119373597036
3	8.0	30.0	0.23852703394726196
8	8.0	30.0	0.9678505183779672
13	8.0	30.0	0.03753672967696462
4	8.0	30.0	0.22740582637242776
9	8.0	30.0	0.9906171746155356
17	8.0	30.0	0.7891744001303526
18	8.0	30.0	0.7252370160778767
5	8.0	30.0	0.2505928257507207
10	8.0	30.0	0.8416458347391056
21	8.0	30.0	0.7847410682248718
26	8.0	30.0	0.31763864636649536
30	8.0	30.0	0.9065791046072276
6	8.0	31.0	0.021906953446475492
22	8.0	31.0	0.02580939802039484
7	8.0	31.0	0.028875932575909924
23	8.0	31.0	0.02842720031149014
8	8.0	31.0	0.971156848946234
13	8.0	31.0	0.04007500698723924
24	8.0	31.0	0.034675782966617566
9	8.0	31.0	0.9914425584814844
14	8.0	31.0	0.7246321175859323
17	8.0	31.0	0.8025684281489031
18	8.0	31.0	0.7370248541889346
10	8.0	31.0	0.8526874674129084
34	8.0	31.0	0.9944145306860048
20	8.0	31.0	0.035517867386368286
21	8.0	31.0	0.7857258544192824
26	8.0	31.0	0.7946852384897024
30	8.0	31.0	0.9081595635692756
33	8.0	31.0	0.7791880681206923
35	8.0	31.0	0.9931422726064999
36	8.0	31.0	0.9921440109595624
37	8.0	31.0	0.9947172135014408
38	8.0	31.0	0.993659849461011
39	8.0	31.0	0.9950636088817841
40	8.0	31.0	0.9618243723875782
41	8.0	31.0	0.9763303477639316
42	8.0	31.0	0.8596787637592489
43	8.0	31.0	0.8089906689190882
44	8.0	31.0	0.7899800529418249
45	8.0	31.0	0.7201389595046925
46	8.0	31.0	0.8463174925190874
47	8.0	31.0	0.6192954917684473
6	8.0	32.0	0.011168855044997822
7	8.0	32.0	0.01746393527833821
8	8.0	32.0	0.9600557061880609
13	8.0	32.0	0.01814735057034278
9	8.0	32.0	0.9902150010296676
17	8.0	32.0	0.629281365813917
18	8.0	32.0	0.4889452567173001
10	8.0	32.0	0.9198644595547
21	8.0	32.0	0.5671647467341058
26	8.0	32.0	0.6842274269774427
30	8.0	32.0	0.7547006488794431
22	8.0	33.0	0.01850919305793037
23	8.0	33.0	0.020450872752931244
11	8.0	33.0	0.043025604689672765
24	8.0	33.0	0.02523563545203621
31	8.0	33.0	0.01893551923228665
14	8.0	33.0	0.19631305197889964
16	8.0	33.0	0.04922972847652092
17	8.0	33.0	0.07203762671903641
25	8.0	33.0	0.045908795158812826
32	8.0	33.0	0.037791973404239385
34	8.0	33.0	0.9643475987191557
20	8.0	33.0	0.035266247972593534
26	8.0	33.0	0.6514479833207527
30	8.0	33.0	0.7689406074826981
33	8.0	33.0	0.6328095737009517
35	8.0	33.0	0.9631934120546248
36	8.0	33.0	0.9608706735587184
37	8.0	33.0	0.9612396722701646
38	8.0	33.0	0.964904303335154
39	8.0	33.0	0.9742962861107548
40	8.0	33.0	0.8294019458399738
41	8.0	33.0	0.8800126637373072
42	8.0	33.0	0.4428053899651929
43	8.0	33.0	0.2457829128391266
44	8.0	33.0	0.22505681019973064
45	8.0	33.0	0.1931909369168494
46	8.0	33.0	0.5792640366370645
47	8.0	33.0	0.1653829450018653
22	8.0	38.0	0.020968257771962324
23	8.0	38.0	0.02261226616375721
24	8.0	38.0	0.028089137876438075
14	8.0	38.0	0.3931527772452901
17	8.0	38.0	0.123393459655655
32	8.0	38.0	0.04069597824132152
34	8.0	38.0	0.9422861696878504
20	8.0	38.0	0.036715805216764916
30	8.0	38.0	0.6962572771183256
33	8.0	38.0	0.5849135912965977
35	8.0	38.0	0.9513194809811224
36	8.0	38.0	0.9476072790194788
37	8.0	38.0	0.9445351934514791
38	8.0	38.0	0.9382607642864922
39	8.0	38.0	0.9844966747536024
40	8.0	38.0	0.7989552852400816
41	8.0	38.0	0.9139376067356094
42	8.0	38.0	0.623466492506689
43	8.0	38.0	0.4896942638114793
44	8.0	38.0	0.4712538677050967
45	8.0	38.0	0.4247861347395682
46	8.0	38.0	0.6060120228697878
47	8.0	38.0	0.42608236619461903
6	8.0	42.0	0.019325462134757467
22	8.0	42.0	0.02075559816288244
7	8.0	42.0	0.02445994941959921
23	8.0	42.0	0.022366148217792776
8	8.0	42.0	0.9569020470591972
11	8.0	42.0	0.14590029152906234
13	8.0	42.0	0.03239004658079708
24	8.0	42.0	0.02774416387152504
31	8.0	42.0	0.01943881748980559
9	8.0	42.0	0.9927582720017192
14	8.0	42.0	0.18581258119978564
16	8.0	42.0	0.057134292043657185
17	8.0	42.0	0.6514187362930101
18	8.0	42.0	0.616836760214828
25	8.0	42.0	0.052927132300370064
32	8.0	42.0	0.04195466736094393
10	8.0	42.0	0.9429575244060556
34	8.0	42.0	0.9276987026296852
20	8.0	42.0	0.03952052187475515
21	8.0	42.0	0.7070156393440863
26	8.0	42.0	0.9101619972450341
33	8.0	42.0	0.5533761223016317
35	8.0	42.0	0.9428402950596684
36	8.0	42.0	0.9380961389775648
37	8.0	42.0	0.927409386884522
38	8.0	42.0	0.9122688869697756
39	8.0	42.0	0.9817445772471516
40	8.0	42.0	0.7507593140805845
41	8.0	42.0	0.8185868893465792
42	8.0	42.0	0.5438406686151961
43	8.0	42.0	0.4655458188280598
44	8.0	42.0	0.4702540646824474
45	8.0	42.0	0.4071463328856376
46	8.0	42.0	0.6312870104931952
47	8.0	42.0	0.3207074388245164
6	8.0	44.0	0.017750630074435166
22	8.0	44.0	0.02947389593830938
7	8.0	44.0	0.0216766659928118
23	8.0	44.0	0.023409277780487986
8	8.0	44.0	0.7801546348722139
13	8.0	44.0	0.028761973735444733
24	8.0	44.0	0.028667439235039813
9	8.0	44.0	0.9522861848498596
14	8.0	44.0	0.1185321568629881
17	8.0	44.0	0.7852923841081632
18	8.0	44.0	0.523820079008089
32	8.0	44.0	0.03796461262858058
10	8.0	44.0	0.8793791347580212
34	8.0	44.0	0.6196041376147761
20	8.0	44.0	0.0358439563876001
21	8.0	44.0	0.6524743739787876
26	8.0	44.0	0.6621548928530552
30	8.0	44.0	0.6591261966889416
35	8.0	44.0	0.6367267930634901
36	8.0	44.0	0.6251445892646047
37	8.0	44.0	0.8098608168824725
38	8.0	44.0	0.8026208535636205
39	8.0	44.0	0.8706345128568583
40	8.0	44.0	0.5107299487879697
41	8.0	44.0	0.4922201763515783
42	8.0	44.0	0.2078505892339192
43	8.0	44.0	0.1086555745096635
44	8.0	44.0	0.09946841808377352
45	8.0	44.0	0.09025922953167208
46	8.0	44.0	0.5110377365480655
47	8.0	44.0	0.08101178087054693
6	8.0	48.0	0.005385606133661992
22	8.0	48.0	0.007771031501736348
7	8.0	48.0	0.007264296845344672
23	8.0	48.0	0.0068159653922204326
8	8.0	48.0	0.8271446791109452
13	8.0	48.0	0.008653206015699763
24	8.0	48.0	0.007975693597133699
9	8.0	48.0	0.9884902731057448
14	8.0	48.0	0.08674657911771001
17	8.0	48.0	0.31814605865975826
18	8.0	48.0	0.4702458668116502
32	8.0	48.0	0.012690914050713287
10	8.0	48.0	0.9601086396332216
34	8.0	48.0	0.7551285058524475
20	8.0	48.0	0.011914251121153931
21	8.0	48.0	0.5708779167076591
26	8.0	48.0	0.8536748176641522
30	8.0	48.0	0.8238219483461923
33	8.0	48.0	0.3427475579515311
36	8.0	48.0	0.7525137795374895
37	8.0	48.0	0.8827898131463222
38	8.0	48.0	0.8695200881762938
39	8.0	48.0	0.9273120107097071
40	8.0	48.0	0.5593873375456341
41	8.0	48.0	0.5715414099027497
42	8.0	48.0	0.18291325637026307
43	8.0	48.0	0.08571232794599055
44	8.0	48.0	0.07443772223047722
45	8.0	48.0	0.059307848344267326
46	8.0	48.0	0.4989082528570062
47	8.0	48.0	0.05147286683538277
22	8.0	49.0	0.14445998544819744
23	8.0	49.0	0.1449061255068938
24	8.0	49.0	0.16018089849112474
14	8.0	49.0	0.4979073966351786
17	8.0	49.0	0.3079625685997008
25	8.0	49.0	0.2283376389815608
32	8.0	49.0	0.20633571051588853
34	8.0	49.0	0.944181943337714
20	8.0	49.0	0.16418254742744404
26	8.0	49.0	0.7551738132171621
30	8.0	49.0	0.7323689535241037
33	8.0	49.0	0.592865434274749
35	8.0	49.0	0.939025642953596
36	8.0	49.0	0.9376498064478784
37	8.0	49.0	0.9273525256646792
39	8.0	49.0	0.9571905473129824
40	8.0	49.0	0.7911535663520046
41	8.0	49.0	0.8529230444490662
42	8.0	49.0	0.5616187477919176
43	8.0	49.0	0.4714946405827957
44	8.0	49.0	0.4607227641894208
45	8.0	49.0	0.4291171409422871
46	8.0	49.0	0.7196046674110308
47	8.0	49.0	0.3744149072796418
22	8.0	50.0	0.005590978110256268
23	8.0	50.0	0.005698619056790022
11	8.0	50.0	0.011771452294692977
24	8.0	50.0	0.006479093905401454
31	8.0	50.0	0.005593649765238649
14	8.0	50.0	0.12068088367924056
16	8.0	50.0	0.020421528262779563
17	8.0	50.0	0.06884126430277829
25	8.0	50.0	0.017932745872798066
32	8.0	50.0	0.014043417941938242
34	8.0	50.0	0.9313032251129276
20	8.0	50.0	0.011472979872252743
26	8.0	50.0	0.6679823774121221
30	8.0	50.0	0.6569675117130632
33	8.0	50.0	0.4813024814300644
35	8.0	50.0	0.9299716393485444
36	8.0	50.0	0.9269378774262534
37	8.0	50.0	0.9356617358398828
38	8.0	50.0	0.9251819699997241
40	8.0	50.0	0.7159836603426701
41	8.0	50.0	0.7630885266691257
42	8.0	50.0	0.2906747170515089
43	8.0	50.0	0.1399237169822408
44	8.0	50.0	0.1204400866705876
45	8.0	50.0	0.09633268791235712
46	8.0	50.0	0.5623683997044107
47	8.0	50.0	0.07919420022428217
22	8.0	51.0	0.00761208066843177
23	8.0	51.0	0.007912934438908113
24	8.0	51.0	0.009340568946755235
14	8.0	51.0	0.11926189016582585
17	8.0	51.0	0.0733480073461055
32	8.0	51.0	0.018536213430179686
34	8.0	51.0	0.9105711424535052
20	8.0	51.0	0.017632678396652782
26	8.0	51.0	0.7081261812408788
30	8.0	51.0	0.7238663061448989
33	8.0	51.0	0.44835936671817983
35	8.0	51.0	0.9114061289778002
36	8.0	51.0	0.9072930530376452
37	8.0	51.0	0.9539384615088496
38	8.0	51.0	0.9444350682499386
39	8.0	51.0	0.9642107708466884
40	8.0	51.0	0.6648331222926687
41	8.0	51.0	0.6779054680883836
43	8.0	51.0	0.13498385604477786
44	8.0	51.0	0.11773798496126567
45	8.0	51.0	0.08916315621915563
46	8.0	51.0	0.5388203520536976
47	8.0	51.0	0.06316714274625569
22	8.0	52.0	0.00758391216429316
23	8.0	52.0	0.007872277933483973
24	8.0	52.0	0.00930673567922068
14	8.0	52.0	0.11347381838505813
17	8.0	52.0	0.073474131325356
32	8.0	52.0	0.018481928294286208
34	8.0	52.0	0.9134635402569592
20	8.0	52.0	0.0172041311823163
26	8.0	52.0	0.7136041671988053
30	8.0	52.0	0.7242839759463963
33	8.0	52.0	0.4520079144364723
35	8.0	52.0	0.9180000250068188
36	8.0	52.0	0.9138157059790204
37	8.0	52.0	0.9564689760276296
38	8.0	52.0	0.9480704306877694
39	8.0	52.0	0.9836125470578058
40	8.0	52.0	0.6758373690668039
41	8.0	52.0	0.684351808974381
42	8.0	52.0	0.25716343699183875
44	8.0	52.0	0.11138510755165837
45	8.0	52.0	0.0934087982370218
46	8.0	52.0	0.6709023755576257
47	8.0	52.0	0.0737467875525736
22	8.0	53.0	0.007584709633628067
23	8.0	53.0	0.007873202036625905
24	8.0	53.0	0.009317738150267749
14	8.0	53.0	0.13400289680031904
17	8.0	53.0	0.07376019659543465
32	8.0	53.0	0.018482776036872227
34	8.0	53.0	0.9121879477699092
20	8.0	53.0	0.017133982369888702
26	8.0	53.0	0.7132490019492838
30	8.0	53.0	0.7263602737165681
33	8.0	53.0	0.4828382136333818
35	8.0	53.0	0.9153398772708532
36	8.0	53.0	0.9099055411169852
37	8.0	53.0	0.9538123691571296
38	8.0	53.0	0.9471670076066582
39	8.0	53.0	0.9702525683102724
40	8.0	53.0	0.6590390671815611
41	8.0	53.0	0.6910739766583361
42	8.0	53.0	0.259132948656722
43	8.0	53.0	0.12736649863741684
45	8.0	53.0	0.09301706256803284
46	8.0	53.0	0.66130841714547
47	8.0	53.0	0.07312971708167494
22	8.0	54.0	0.007581831116658061
23	8.0	54.0	0.00787036444361535
24	8.0	54.0	0.009304822189352056
14	8.0	54.0	0.12866905748405116
17	8.0	54.0	0.07417094754432267
32	8.0	54.0	0.01847770155747356
34	8.0	54.0	0.9140788349206642
20	8.0	54.0	0.01713002010768511
26	8.0	54.0	0.7167274817887834
30	8.0	54.0	0.7262194834060074
33	8.0	54.0	0.491909541965101
35	8.0	54.0	0.91827403887684
36	8.0	54.0	0.9126374074100932
37	8.0	54.0	0.955228348961818
38	8.0	54.0	0.9508177158071396
39	8.0	54.0	0.9845275991706316
40	8.0	54.0	0.673553637400656
41	8.0	54.0	0.6851697690361496
42	8.0	54.0	0.24565807449182794
43	8.0	54.0	0.1235032875463322
44	8.0	54.0	0.10788044046473556
46	8.0	54.0	0.6724580034116062
47	8.0	54.0	0.0828272678763591
22	8.0	55.0	0.005887410539144064
23	8.0	55.0	0.005749956021192408
11	8.0	55.0	0.11783338927672195
24	8.0	55.0	0.006537465352021521
31	8.0	55.0	0.005494343094229606
14	8.0	55.0	0.21504695451386013
17	8.0	55.0	0.06679422553781428
25	8.0	55.0	0.017979438699653155
32	8.0	55.0	0.013847423413412932
34	8.0	55.0	0.9240958338666928
20	8.0	55.0	0.011175857027122966
26	8.0	55.0	0.6694980306214302
30	8.0	55.0	0.6591350091041337
33	8.0	55.0	0.4732535295294494
35	8.0	55.0	0.9190259823365066
36	8.0	55.0	0.9150873259415692
37	8.0	55.0	0.9133827929236372
38	8.0	55.0	0.922299816555176
39	8.0	55.0	0.9786643438550308
40	8.0	55.0	0.7211562291750494
41	8.0	55.0	0.7753106866927224
42	8.0	55.0	0.5159091442762611
43	8.0	55.0	0.3842910056306811
44	8.0	55.0	0.34820128538535033
45	8.0	55.0	0.28433927278229026
47	8.0	55.0	0.2216207256059088
22	8.0	56.0	0.0073025068925569175
23	8.0	56.0	0.0075154173185568345
24	8.0	56.0	0.008891887612084341
14	8.0	56.0	0.11323889250066388
17	8.0	56.0	0.07161454951722117
32	8.0	56.0	0.018165337965573042
34	8.0	56.0	0.8983882775108054
20	8.0	56.0	0.01676261136619074
26	8.0	56.0	0.7005626319852192
30	8.0	56.0	0.7083696857936406
33	8.0	56.0	0.465836741786286
35	8.0	56.0	0.9034500622993568
36	8.0	56.0	0.8978065922874056
37	8.0	56.0	0.9466313056128184
38	8.0	56.0	0.941676777429847
39	8.0	56.0	0.9795912546407838
40	8.0	56.0	0.6814247615478147
41	8.0	56.0	0.6829084265112167
42	8.0	56.0	0.25093569113681924
43	8.0	56.0	0.1292541652618906
44	8.0	56.0	0.11163660780631876
45	8.0	56.0	0.09166634283733187
46	8.0	56.0	0.6650963938593473
6	8.0	57.0	0.01700951229199871
22	8.0	57.0	0.01784922856060718
7	8.0	57.0	0.02090510069197146
23	8.0	57.0	0.020277996408471742
8	8.0	57.0	0.9350304445451773
13	8.0	57.0	0.02647774551767977
24	8.0	57.0	0.02531405916859243
9	8.0	57.0	0.9918669159156084
14	8.0	57.0	0.29107011331810645
17	8.0	57.0	0.5181449364868268
18	8.0	57.0	0.4759613784101167
10	8.0	57.0	0.975112042489913
34	8.0	57.0	0.90158689144125
20	8.0	57.0	0.02694253876285099
21	8.0	57.0	0.562443390007683
26	8.0	57.0	0.8412623352051212
30	8.0	57.0	0.8068404397392516
33	8.0	57.0	0.4004313818534701
35	8.0	57.0	0.8323967859809855
36	8.0	57.0	0.8231032704337337
37	8.0	57.0	0.9206560533041632
38	8.0	57.0	0.9518717839348536
39	8.0	57.0	0.9927907455513064
40	8.0	57.0	0.7721550680229389
41	8.0	57.0	0.7859434001188389
42	8.0	57.0	0.4479334991847764
43	8.0	57.0	0.3406452488411372
44	8.0	57.0	0.3330188922541836
45	8.0	57.0	0.39994735392637937
46	8.0	57.0	0.8910185838148446
47	8.0	57.0	0.3116765756208413
6	8.0	58.0	0.016930885721956317
22	8.0	58.0	0.028255895729997905
7	8.0	58.0	0.020908703736154197
23	8.0	58.0	0.022657236572348558
8	8.0	58.0	0.9446633641303068
13	8.0	58.0	0.026241182354220183
24	8.0	58.0	0.02800126073587497
9	8.0	58.0	0.9939733153122288
14	8.0	58.0	0.28276014461761617
17	8.0	58.0	0.7756582981342159
18	8.0	58.0	0.5012066807880823
10	8.0	58.0	0.9770291065269392
34	8.0	58.0	0.7658137444996391
20	8.0	58.0	0.029949923778976564
21	8.0	58.0	0.5915730088562711
26	8.0	58.0	0.9065776064460608
30	8.0	58.0	0.8329125544514094
33	8.0	58.0	0.3667268462734645
35	8.0	58.0	0.7731751580809729
36	8.0	58.0	0.7607799434196982
37	8.0	58.0	0.8932443360377491
38	8.0	58.0	0.8854204707676344
39	8.0	58.0	0.9781681346241284
40	8.0	58.0	0.6433710229060949
41	8.0	58.0	0.7399131314303343
42	8.0	58.0	0.4170357549417149
43	8.0	58.0	0.3166535121735881
44	8.0	58.0	0.3048193189664376
45	8.0	58.0	0.27409007555323633
46	8.0	58.0	0.7166724420983005
47	8.0	58.0	0.3119664267279296
1	8.0	59.0	0.2012525114159248
6	8.0	59.0	0.01850692569755224
22	8.0	59.0	0.02651786845671647
2	8.0	59.0	0.7879658833974549
7	8.0	59.0	0.0226155721076873
23	8.0	59.0	0.028928508734306912
3	8.0	59.0	0.9042659226399736
8	8.0	59.0	0.9491149239558176
13	8.0	59.0	0.02803843001742524
24	8.0	59.0	0.031225365797116912
4	8.0	59.0	0.822619976484144
9	8.0	59.0	0.9947518304014488
14	8.0	59.0	0.11686899123276387
17	8.0	59.0	0.7938768066888008
18	8.0	59.0	0.5213908339483195
5	8.0	59.0	0.72210911727149
10	8.0	59.0	0.9808054471669838
34	8.0	59.0	0.7716355070116835
20	8.0	59.0	0.034228244295363176
21	8.0	59.0	0.6138411885634837
26	8.0	59.0	0.8126377473590813
30	8.0	59.0	0.8486798445824209
33	8.0	59.0	0.39205127613856733
35	8.0	59.0	0.7739957337547699
36	8.0	59.0	0.7673758942741862
37	8.0	59.0	0.8955670111091545
38	8.0	59.0	0.887108200848403
39	8.0	59.0	0.9942839432635294
40	8.0	59.0	0.5849614708997193
41	8.0	59.0	0.5787668738314136
42	8.0	59.0	0.2176342375577655
43	8.0	59.0	0.10782530021909484
44	8.0	59.0	0.1876669497351619
45	8.0	59.0	0.24272280040993496
46	8.0	59.0	0.6741684885517366
47	8.0	59.0	0.20660956297288208
1	8.0	60.0	0.10699503866163394
6	8.0	60.0	0.018023258766994427
22	8.0	60.0	0.029870593740573773
2	8.0	60.0	0.7447045948297976
7	8.0	60.0	0.02206768317076973
23	8.0	60.0	0.023753799955453042
3	8.0	60.0	0.8713989734516802
8	8.0	60.0	0.8370663892963774
13	8.0	60.0	0.027545348046252645
24	8.0	60.0	0.029105620214441463
4	8.0	60.0	0.7685952365074976
9	8.0	60.0	0.9832032382075514
14	8.0	60.0	0.12740440070606207
17	8.0	60.0	0.7853279929826061
18	8.0	60.0	0.5318629545247178
5	8.0	60.0	0.6511545036943859
10	8.0	60.0	0.9398543681488696
34	8.0	60.0	0.8035015806904531
20	8.0	60.0	0.03463221518935016
21	8.0	60.0	0.6285694141627696
26	8.0	60.0	0.7699272087231399
30	8.0	60.0	0.8565762189022629
33	8.0	60.0	0.4006691340637488
35	8.0	60.0	0.8110111517982013
36	8.0	60.0	0.8017726121360811
37	8.0	60.0	0.9096948340588441
38	8.0	60.0	0.8991309083731177
39	8.0	60.0	0.950030355292254
40	8.0	60.0	0.6157057294917883
41	8.0	60.0	0.633397905753248
42	8.0	60.0	0.2285242908416173
43	8.0	60.0	0.11734522474217875
44	8.0	60.0	0.10840752047450604
45	8.0	60.0	0.09534386564752573
46	8.0	60.0	0.5575630030392292
47	8.0	60.0	0.08881246971204504
1	9.0	10.0	0.3799164845155555
6	9.0	10.0	0.01693131868338138
22	9.0	10.0	0.019762037208492282
2	9.0	10.0	0.6135050267854069
7	9.0	10.0	0.05471127318793228
23	9.0	10.0	0.020467556156153758
3	9.0	10.0	0.2380577914786873
8	9.0	10.0	0.9795981666147832
11	9.0	10.0	0.41427806936544587
13	9.0	10.0	0.06546468357456205
24	9.0	10.0	0.023398138198465875
4	9.0	10.0	0.2338065896725809
9	9.0	10.0	0.9847803464361602
14	9.0	10.0	0.7723060519023219
17	9.0	10.0	0.531283720708405
18	9.0	10.0	0.8610837859399237
25	9.0	10.0	0.08833887377528668
32	9.0	10.0	0.031381824739621166
5	9.0	10.0	0.2308355460565529
10	9.0	10.0	0.37508768011867405
34	9.0	10.0	0.9957475689560532
21	9.0	10.0	0.8619064540999863
26	9.0	10.0	0.175635654135876
30	9.0	10.0	0.9402640057342868
33	9.0	10.0	0.8577836376228888
35	9.0	10.0	0.9957885262138254
36	9.0	10.0	0.9956904105924648
37	9.0	10.0	0.9959173729663252
38	9.0	10.0	0.9953930801817092
39	9.0	10.0	0.9958003971159526
40	9.0	10.0	0.9751902249610768
41	9.0	10.0	0.9168339112505988
42	9.0	10.0	0.9013087522543286
43	9.0	10.0	0.8546755599386847
44	9.0	10.0	0.8337420829549568
45	9.0	10.0	0.7577790146120041
46	9.0	10.0	0.5839387902069898
47	9.0	10.0	0.6349015052931741
1	9.0	11.0	0.4560061384094019
6	9.0	11.0	0.2347265692823994
22	9.0	11.0	0.23647864570913524
2	9.0	11.0	0.5406750910232048
7	9.0	11.0	0.35281165989352936
23	9.0	11.0	0.24698727555956335
3	9.0	11.0	0.13806439131295026
8	9.0	11.0	0.9428415850939346
11	9.0	11.0	0.3822243441018117
13	9.0	11.0	0.3996744198146944
24	9.0	11.0	0.2663874983441443
4	9.0	11.0	0.1367368866006114
9	9.0	11.0	0.936086304797922
14	9.0	11.0	0.6918628473294538
17	9.0	11.0	0.5369769174053879
18	9.0	11.0	0.8840568420998943
25	9.0	11.0	0.43921674607971
32	9.0	11.0	0.3215151327946846
5	9.0	11.0	0.13916922651723146
10	9.0	11.0	0.12239449171326255
34	9.0	11.0	0.9897616542280172
21	9.0	11.0	0.886519521608485
26	9.0	11.0	0.2681940541109726
30	9.0	11.0	0.9436315530779116
33	9.0	11.0	0.8865531092103038
35	9.0	11.0	0.9898509085544508
36	9.0	11.0	0.9895647043046232
37	9.0	11.0	0.989971183423174
38	9.0	11.0	0.9863884673822894
39	9.0	11.0	0.9883163829451737
40	9.0	11.0	0.955898454999452
41	9.0	11.0	0.8899636257474143
42	9.0	11.0	0.8223240703294517
43	9.0	11.0	0.7242137293438307
44	9.0	11.0	0.7014281380768544
45	9.0	11.0	0.6482180519669052
46	9.0	11.0	0.7169381251045676
47	9.0	11.0	0.591311231519792
6	9.0	12.0	0.012563850247112979
22	9.0	12.0	0.01374423149788339
7	9.0	12.0	0.03993359444793048
23	9.0	12.0	0.012517309532267618
8	9.0	12.0	0.9501427739297406
11	9.0	12.0	0.2263755204910481
13	9.0	12.0	0.031873518566676064
24	9.0	12.0	0.0148323682006891
9	9.0	12.0	0.8477967299767475
14	9.0	12.0	0.4531214130212002
17	9.0	12.0	0.4676932921593742
18	9.0	12.0	0.7507002775154615
25	9.0	12.0	0.03163525335720413
