A1	A2	B1	Mean_classification_prob
38.0	39.0	58	0.7925065741876075
38.0	39.0	59	0.8461843450195561
38.0	39.0	60	0.7062685512407032
38.0	40.0	34	0.03399086096559596
38.0	40.0	35	0.9939643705413914
38.0	40.0	7	0.9739642780245652
38.0	40.0	8	0.9947355704026538
38.0	40.0	9	0.9926267881257782
38.0	40.0	10	0.991646185864394
38.0	40.0	11	0.9959541223088816
38.0	40.0	12	0.9960657253620891
38.0	40.0	13	0.9934242978141355
38.0	40.0	14	0.9925150004011092
38.0	40.0	15	0.97436764992826
38.0	40.0	36	0.9893501666132608
38.0	40.0	17	0.7575282622661645
38.0	40.0	19	0.9925895050490348
38.0	40.0	20	0.947967262892768
38.0	40.0	22	0.9256550705973616
38.0	40.0	23	0.8170341485320863
38.0	40.0	24	0.9580070198404018
38.0	40.0	37	0.9640330828795955
38.0	40.0	43	0.7631643753293771
38.0	40.0	47	0.6787783479366187
38.0	40.0	27	0.9803192947790678
38.0	40.0	31	0.7611685851737111
38.0	40.0	32	0.453912298314266
38.0	40.0	38	0.8923354088460134
38.0	40.0	42	0.5179068041660413
38.0	40.0	44	0.5760329484587705
38.0	40.0	48	0.6458678760407202
38.0	40.0	50	0.7156770196197826
38.0	40.0	51	0.754313212644022
38.0	40.0	52	0.7573630389647366
38.0	40.0	53	0.7610094189807417
38.0	40.0	54	0.7641338296205493
38.0	40.0	55	0.7644270645364317
38.0	40.0	56	0.7745450906520129
38.0	40.0	58	0.8146819146648856
38.0	40.0	59	0.789404666950056
38.0	40.0	60	0.7034619763127885
38.0	41.0	34	0.04982922133977667
38.0	41.0	35	0.978602976078766
38.0	41.0	7	0.9296386831661312
38.0	41.0	8	0.9854480823759084
38.0	41.0	9	0.9730903453314008
38.0	41.0	10	0.9804317281216526
38.0	41.0	11	0.9817276068971048
38.0	41.0	12	0.9899006936263436
38.0	41.0	13	0.9859186417761264
38.0	41.0	36	0.9640824024086614
38.0	41.0	17	0.6020922137676179
38.0	41.0	19	0.9831350818249512
38.0	41.0	20	0.9041963167660659
38.0	41.0	22	0.8839112910445884
38.0	41.0	23	0.6408100425698899
38.0	41.0	37	0.8998499049339979
38.0	41.0	43	0.622858989042492
38.0	41.0	47	0.5082144101554735
38.0	41.0	27	0.9464647280285212
38.0	41.0	31	0.6354034326630436
38.0	41.0	32	0.3355261974845392
38.0	41.0	44	0.4282854611071935
38.0	41.0	48	0.4947368013364564
38.0	41.0	50	0.5572907907533204
38.0	41.0	51	0.5916217590469558
38.0	41.0	52	0.6036998179491782
38.0	41.0	53	0.6106004711894506
38.0	41.0	54	0.6172513371430777
38.0	41.0	55	0.6071510357365594
38.0	41.0	56	0.6239439627539949
38.0	41.0	58	0.6632057883262722
38.0	41.0	59	0.6492705803691274
38.0	41.0	60	0.5508335920839064
38.0	42.0	34	0.0695563366765144
38.0	42.0	35	0.9518116236770656
38.0	42.0	7	0.8825715660698022
38.0	42.0	8	0.9770093347326172
38.0	42.0	9	0.9418367376787872
38.0	42.0	10	0.9554151980351512
38.0	42.0	11	0.9523957309180392
38.0	42.0	12	0.974170311943749
38.0	42.0	13	0.9678324987336636
38.0	42.0	14	0.9505647384694912
38.0	42.0	15	0.8814308329818915
38.0	42.0	36	0.9202852076142898
38.0	42.0	17	0.5208529765670631
38.0	42.0	19	0.9761727512709384
38.0	42.0	20	0.8567711682782242
38.0	42.0	22	0.8474207816382278
38.0	42.0	23	0.7181836282835863
38.0	42.0	24	0.8349151228056737
38.0	42.0	37	0.8314457309352099
38.0	42.0	43	0.5549055082148001
38.0	42.0	47	0.4384304037866507
38.0	42.0	27	0.9046314898325728
38.0	42.0	31	0.5807368356168708
38.0	42.0	32	0.2891548693856052
38.0	42.0	38	0.7122076988313566
38.0	42.0	42	0.4142735659288397
38.0	42.0	44	0.37425363468935996
38.0	42.0	48	0.4347310008900559
38.0	42.0	50	0.4888308530708802
38.0	42.0	52	0.5226371005209861
38.0	42.0	53	0.5394419179816308
38.0	42.0	54	0.5486815293649941
38.0	42.0	55	0.5366559431065405
38.0	42.0	56	0.5485817384188686
38.0	42.0	58	0.5813242992955593
38.0	42.0	59	0.5838967683434457
38.0	42.0	60	0.4893315692960345
38.0	43.0	34	0.06845621979750023
38.0	43.0	35	0.9151770548887479
38.0	43.0	7	0.8006802412623657
38.0	43.0	8	0.96506038142259
38.0	43.0	9	0.8852451938078667
38.0	43.0	10	0.9121171199001252
38.0	43.0	11	0.8566799575690857
38.0	43.0	12	0.9507838279069194
38.0	43.0	13	0.9449791294883954
38.0	43.0	14	0.9047558426284704
38.0	43.0	15	0.8003615213276145
38.0	43.0	36	0.8578664874171926
38.0	43.0	17	0.432247326795352
38.0	43.0	19	0.9659616633756876
38.0	43.0	20	0.7996686850519116
38.0	43.0	22	0.8034203384099803
38.0	43.0	23	0.6995561301724866
38.0	43.0	24	0.7431334144583492
38.0	43.0	37	0.7423096552658055
38.0	43.0	43	0.4816008203447963
38.0	43.0	47	0.34840118288469546
38.0	43.0	27	0.8364999966921669
38.0	43.0	31	0.5404873590743169
38.0	43.0	32	0.26081798909707216
38.0	43.0	38	0.6219060697475018
38.0	43.0	42	0.4065184371868201
38.0	43.0	44	0.3123629880242305
38.0	43.0	48	0.3432895201608149
38.0	43.0	50	0.3992650022515056
38.0	43.0	51	0.4225006073901441
38.0	43.0	53	0.440834034698774
38.0	43.0	54	0.4603072356058491
38.0	43.0	55	0.4478896812471409
38.0	43.0	56	0.4609581529744513
38.0	43.0	58	0.4756789030381196
38.0	43.0	59	0.48024645854768605
38.0	43.0	60	0.39071737580571664
38.0	44.0	34	0.07340204299670512
38.0	44.0	35	0.8898141846062562
38.0	44.0	7	0.7466733658104129
38.0	44.0	8	0.9571704181891308
38.0	44.0	9	0.8442582599072916
38.0	44.0	10	0.8832738063200906
38.0	44.0	11	0.8194657221044261
38.0	44.0	12	0.9330835248324122
38.0	44.0	13	0.926873210470557
38.0	44.0	14	0.8713933585834139
38.0	44.0	15	0.7475737972502686
38.0	44.0	36	0.8135327385512969
38.0	44.0	17	0.36358651666007386
38.0	44.0	19	0.9597220047314768
38.0	44.0	20	0.7569067412728789
38.0	44.0	22	0.7736297532787941
38.0	44.0	23	0.6858704413232922
38.0	44.0	24	0.6696966859322362
38.0	44.0	37	0.663637878263998
38.0	44.0	43	0.4345253073803633
38.0	44.0	47	0.2934093449763309
38.0	44.0	27	0.80131892793212
38.0	44.0	31	0.5093939943056452
38.0	44.0	32	0.2383676491166176
38.0	44.0	38	0.5564020787249787
38.0	44.0	42	0.3988670731140862
38.0	44.0	44	0.27930868346730797
38.0	44.0	48	0.2876480206094986
38.0	44.0	50	0.3404293206307892
38.0	44.0	51	0.3639745356121534
38.0	44.0	52	0.3660304483178543
38.0	44.0	54	0.3956024262888221
38.0	44.0	55	0.38970709322755626
38.0	44.0	56	0.4045329761252428
38.0	44.0	58	0.41347684821422337
38.0	44.0	59	0.4208085663219368
38.0	44.0	60	0.3313692096359033
38.0	45.0	34	0.10763030549791086
38.0	45.0	35	0.8479750154671499
38.0	45.0	7	0.6658323489664861
38.0	45.0	8	0.9428966374342076
38.0	45.0	9	0.7801979576408629
38.0	45.0	10	0.8355877690010712
38.0	45.0	11	0.7262961318954277
38.0	45.0	12	0.8998690420110409
38.0	45.0	13	0.8997558480163109
38.0	45.0	14	0.7920342368933809
38.0	45.0	15	0.6691216944983698
38.0	45.0	36	0.7380643184111251
38.0	45.0	17	0.2891580820315002
38.0	45.0	19	0.9473302184791816
38.0	45.0	20	0.7052301031284653
38.0	45.0	22	0.7350957344838729
38.0	45.0	23	0.6692606763453169
38.0	45.0	24	0.5810636424161076
38.0	45.0	37	0.565577900227832
38.0	45.0	43	0.3843761187858976
38.0	45.0	47	0.22378952184810466
38.0	45.0	27	0.7251816568020057
38.0	45.0	31	0.4858793212287206
38.0	45.0	32	0.2360771548066001
38.0	45.0	38	0.4786388527086876
38.0	45.0	42	0.3934355521173067
38.0	45.0	44	0.2433742196831437
38.0	45.0	48	0.21632807691892614
38.0	45.0	50	0.2675239199985109
38.0	45.0	51	0.28963378310550136
38.0	45.0	52	0.29146988477750724
38.0	45.0	53	0.2996423700692697
38.0	45.0	55	0.3053618420638516
38.0	45.0	56	0.3293859229154638
38.0	45.0	58	0.3293848131611971
38.0	45.0	59	0.33514575321830553
38.0	45.0	60	0.2568386473700119
38.0	46.0	34	0.14262382259827086
38.0	46.0	35	0.8875119752012253
38.0	46.0	39	0.06862198844711673
38.0	46.0	7	0.7533330496728923
38.0	46.0	8	0.996301413469728
38.0	46.0	9	0.9640088612908788
38.0	46.0	10	0.8784570366462157
38.0	46.0	11	0.8015788125017392
38.0	46.0	12	0.917117812761364
38.0	46.0	13	0.9167898620270132
38.0	46.0	14	0.8428107112471328
38.0	46.0	15	0.7200524379384918
38.0	46.0	36	0.7957460232492941
38.0	46.0	40	0.6599724513402212
38.0	46.0	45	0.31665597902200965
38.0	46.0	17	0.4221778263826028
38.0	46.0	19	0.9676351023575552
38.0	46.0	20	0.8919432593428297
38.0	46.0	22	0.7973776213574109
38.0	46.0	23	0.6999865460676662
38.0	46.0	24	0.6514152545895882
38.0	46.0	37	0.6561734391941876
38.0	46.0	43	0.469553786591905
38.0	46.0	46	0.5789058837191817
38.0	46.0	47	0.3537837417247923
38.0	46.0	26	0.8962056613154562
38.0	46.0	27	0.9855521156636056
38.0	46.0	31	0.5628492289976659
38.0	46.0	32	0.2877941255089227
38.0	46.0	38	0.5868838428685683
38.0	46.0	42	0.4611707610403562
38.0	46.0	44	0.3286417527975993
38.0	46.0	48	0.3456546565361941
38.0	46.0	50	0.3985252745316324
38.0	46.0	51	0.42263642502585536
38.0	46.0	52	0.4239699006310469
38.0	46.0	53	0.4311383748103692
38.0	46.0	54	0.44071944417308745
38.0	46.0	56	0.4498543810686366
38.0	46.0	57	0.7719831568089944
38.0	46.0	58	0.4720525310311131
38.0	46.0	59	0.4778193503335498
38.0	46.0	60	0.3936949792099926
38.0	47.0	34	0.13519198780369118
38.0	47.0	35	0.8269314431372108
38.0	47.0	7	0.6345810482143857
38.0	47.0	8	0.9323618144475484
38.0	47.0	9	0.7600270579668208
38.0	47.0	10	0.8106176947822195
38.0	47.0	11	0.719743575373784
38.0	47.0	12	0.8669946251690956
38.0	47.0	13	0.8749240070141566
38.0	47.0	14	0.7579290617774731
38.0	47.0	15	0.6153491641556217
38.0	47.0	36	0.7129640078688301
38.0	47.0	17	0.2840585631016324
38.0	47.0	19	0.9361322361075616
38.0	47.0	20	0.6937957463421927
38.0	47.0	22	0.7268996508065089
38.0	47.0	23	0.6459140882956007
38.0	47.0	24	0.5508832753589908
38.0	47.0	37	0.5226198160245428
38.0	47.0	43	0.3628081022272245
38.0	47.0	47	0.22664119483231815
38.0	47.0	27	0.6951223147406508
38.0	47.0	31	0.4817088347119776
38.0	47.0	32	0.2308759439928144
38.0	47.0	38	0.46419617284455605
38.0	47.0	42	0.3803405654822673
38.0	47.0	44	0.2415833025587541
38.0	47.0	48	0.21389754614631606
38.0	47.0	50	0.2628249281287257
38.0	47.0	51	0.2850672015175071
38.0	47.0	52	0.2864335769009648
38.0	47.0	53	0.2939767597094218
38.0	47.0	54	0.3045914606405006
38.0	47.0	55	0.2976282354041508
38.0	47.0	58	0.32498227764654863
38.0	47.0	59	0.3306506101753065
38.0	47.0	60	0.2547976693472256
39.0	40.0	34	0.0167598949823856
39.0	40.0	35	0.9925707391290552
39.0	40.0	7	0.9667823568367844
39.0	40.0	8	0.9959696370972221
39.0	40.0	9	0.9963275492955752
39.0	40.0	10	0.9914804699616908
39.0	40.0	11	0.9964730386688591
39.0	40.0	12	0.9956225263683748
39.0	40.0	13	0.9921660528366052
39.0	40.0	14	0.9921045447880136
39.0	40.0	15	0.9737682929893051
39.0	40.0	36	0.9884331284430544
39.0	40.0	17	0.8220600444839801
39.0	40.0	19	0.9946612012283829
39.0	40.0	20	0.9433133837815121
39.0	40.0	22	0.8795932464594763
39.0	40.0	23	0.7136384352840681
39.0	40.0	24	0.949371358084842
39.0	40.0	37	0.9778061068920724
39.0	40.0	43	0.7087164648012033
39.0	40.0	47	0.7067643604783689
39.0	40.0	27	0.9892818261286308
39.0	40.0	31	0.761718827741971
39.0	40.0	32	0.4260774175433467
39.0	40.0	38	0.9334958106197254
39.0	40.0	42	0.500757664064031
39.0	40.0	44	0.5421707867068057
39.0	40.0	48	0.7280527413109112
39.0	40.0	49	0.7560945530568917
39.0	40.0	51	0.8211490001623296
39.0	40.0	52	0.8222733916809131
39.0	40.0	53	0.8256512218806076
39.0	40.0	54	0.8286106603857959
39.0	40.0	55	0.8218034851388563
39.0	40.0	56	0.8293460990817194
39.0	40.0	58	0.8557849622551436
39.0	40.0	59	0.8367317437147485
39.0	40.0	60	0.755219277149839
39.0	41.0	34	0.03547692608655933
39.0	41.0	35	0.9734756067855438
39.0	41.0	7	0.9021056968500211
39.0	41.0	8	0.9917230520681568
39.0	41.0	9	0.9924694369576388
39.0	41.0	10	0.9755243991111752
39.0	41.0	11	0.9797319830759263
39.0	41.0	12	0.9877528377352724
39.0	41.0	13	0.9817061634714944
39.0	41.0	36	0.9533181274097362
39.0	41.0	17	0.6761720876257364
39.0	41.0	19	0.9891739476349178
39.0	41.0	20	0.9235637342707186
39.0	41.0	22	0.8143094202092958
39.0	41.0	23	0.5299808719317181
39.0	41.0	37	0.9241762221210329
39.0	41.0	43	0.5499998402473343
39.0	41.0	47	0.5228873950385782
39.0	41.0	27	0.9804693938712248
39.0	41.0	31	0.7065424414995731
39.0	41.0	32	0.2952729686087389
39.0	41.0	44	0.37905427235438016
39.0	41.0	48	0.5447762736828493
39.0	41.0	49	0.5660788371660237
39.0	41.0	51	0.6696563568456284
39.0	41.0	52	0.6782503627831638
39.0	41.0	53	0.6842751256386523
39.0	41.0	54	0.6903856412621103
39.0	41.0	55	0.6806470511423584
39.0	41.0	56	0.6894790685543499
39.0	41.0	58	0.6803127820356116
39.0	41.0	59	0.7549075409296834
39.0	41.0	60	0.5630513318180617
39.0	42.0	34	0.0403496854101732
39.0	42.0	35	0.949165851996731
39.0	42.0	7	0.8591972974252258
39.0	42.0	8	0.990298158653954
39.0	42.0	9	0.9911916840389572
39.0	42.0	10	0.9488156205072136
39.0	42.0	11	0.9532212344538801
39.0	42.0	12	0.9730849960499296
39.0	42.0	13	0.9635528161305984
39.0	42.0	14	0.9460027366440964
39.0	42.0	15	0.8781123889586837
39.0	42.0	36	0.9109514116180416
39.0	42.0	17	0.6039217885808803
39.0	42.0	19	0.9876651909761588
39.0	42.0	20	0.9169775841039371
39.0	42.0	22	0.7732203881964441
39.0	42.0	23	0.6001623650956251
39.0	42.0	24	0.8069909630211702
39.0	42.0	37	0.8648707765094293
39.0	42.0	43	0.4841920045208032
39.0	42.0	47	0.4511274884093746
39.0	42.0	27	0.9778810436963352
39.0	42.0	31	0.6921571746043448
39.0	42.0	32	0.2549344615167169
39.0	42.0	38	0.7683595801737142
39.0	42.0	42	0.3931155660711788
39.0	42.0	44	0.3289172720398216
39.0	42.0	48	0.4627931515284997
39.0	42.0	49	0.4857317624006786
39.0	42.0	52	0.6055579114896197
39.0	42.0	53	0.6172477435122503
39.0	42.0	54	0.6249952312264362
39.0	42.0	55	0.6126034960654732
39.0	42.0	56	0.6254237000019879
39.0	42.0	58	0.5972639845472969
39.0	42.0	59	0.7515780061576859
39.0	42.0	60	0.4793470130400047
39.0	43.0	34	0.04736443613073507
39.0	43.0	35	0.9021664247980974
39.0	43.0	7	0.769397143200089
39.0	43.0	8	0.9863710782053956
39.0	43.0	9	0.987377960093414
39.0	43.0	10	0.894459858101216
39.0	43.0	11	0.8480248147753608
39.0	43.0	12	0.9426161853138502
39.0	43.0	13	0.9304575893097072
39.0	43.0	14	0.8936996123062151
39.0	43.0	15	0.7917743304814204
39.0	43.0	36	0.8308504577144921
39.0	43.0	17	0.4806591593356424
39.0	43.0	19	0.9836104393254059
39.0	43.0	20	0.9085842832803306
39.0	43.0	22	0.7248699338262152
39.0	43.0	23	0.5889903595167001
39.0	43.0	24	0.6976682210207942
39.0	43.0	37	0.7566521715155217
39.0	43.0	43	0.4202308535458677
39.0	43.0	47	0.34426420523912205
39.0	43.0	27	0.9728829078996916
39.0	43.0	31	0.6812297671730903
39.0	43.0	32	0.2333786664027073
39.0	43.0	38	0.6673815612479304
39.0	43.0	42	0.3860109938713521
39.0	43.0	44	0.277311630292055
39.0	43.0	48	0.34307373714432543
39.0	43.0	49	0.3670287908359411
39.0	43.0	51	0.4725679574831978
39.0	43.0	53	0.5028132389808357
39.0	43.0	54	0.5161061683702041
39.0	43.0	55	0.5021126288020819
39.0	43.0	56	0.5159137288857624
39.0	43.0	58	0.4716958883914315
39.0	43.0	59	0.7425152765729461
39.0	43.0	60	0.3565209737518872
39.0	44.0	34	0.05731660723822876
39.0	44.0	35	0.8671311887828119
39.0	44.0	7	0.6864656010273762
39.0	44.0	8	0.9783467751909068
39.0	44.0	9	0.98032793234368
39.0	44.0	10	0.8529192421227512
39.0	44.0	11	0.7480884629534362
39.0	44.0	12	0.918018486991618
39.0	44.0	13	0.9062868738054272
39.0	44.0	14	0.8502462123019525
39.0	44.0	15	0.7266774468989512
39.0	44.0	36	0.7680356941785599
39.0	44.0	17	0.3934849729491704
39.0	44.0	19	0.9753022164959269
39.0	44.0	20	0.8954096551731032
39.0	44.0	22	0.6884614269930631
39.0	44.0	23	0.5688498856309097
39.0	44.0	24	0.6055226731562484
39.0	44.0	37	0.6726161948221416
39.0	44.0	43	0.3676564991471428
39.0	44.0	47	0.2571988658388173
39.0	44.0	27	0.9627382672552708
39.0	44.0	31	0.6678948271083532
39.0	44.0	32	0.21597276549009886
39.0	44.0	38	0.5829206399534184
39.0	44.0	42	0.3735786865845433
39.0	44.0	44	0.2377017731546521
39.0	44.0	48	0.25577512929267643
39.0	44.0	49	0.2762401737654545
39.0	44.0	51	0.3882797711102184
39.0	44.0	52	0.39143543543162185
39.0	44.0	54	0.4288756936583524
39.0	44.0	55	0.41679894037088594
39.0	44.0	56	0.4317034321034348
39.0	44.0	58	0.3717530439785973
39.0	44.0	59	0.7235340706418191
39.0	44.0	60	0.2660191614553164
39.0	45.0	34	0.07267466836890715
39.0	45.0	35	0.8506772021684657
39.0	45.0	7	0.6550299567332458
39.0	45.0	8	0.9705657605285491
39.0	45.0	9	0.9721567723904758
39.0	45.0	10	0.8303070677403239
39.0	45.0	11	0.7147958988044851
39.0	45.0	12	0.9000802492553941
39.0	45.0	13	0.893771012902252
39.0	45.0	14	0.7976525646381685
39.0	45.0	15	0.6998916891283826
39.0	45.0	36	0.7326186821228231
39.0	45.0	17	0.36445176688465575
39.0	45.0	19	0.9669535217362998
39.0	45.0	20	0.8840642597237711
39.0	45.0	22	0.6706205090391086
39.0	45.0	23	0.5665216002083614
39.0	45.0	24	0.5652130496198685
39.0	45.0	37	0.6132973936217918
39.0	45.0	43	0.3609414450170785
39.0	45.0	47	0.2422217239266144
39.0	45.0	27	0.9531447837778048
39.0	45.0	31	0.6601855704520814
39.0	45.0	32	0.2169444588496808
39.0	45.0	38	0.5596802151960942
39.0	45.0	42	0.3721628230269333
39.0	45.0	44	0.2331678693512915
39.0	45.0	48	0.2403192502743249
39.0	45.0	49	0.2622999181483354
39.0	45.0	51	0.363604243500121
39.0	45.0	52	0.3728172599704432
39.0	45.0	53	0.3820112661062256
39.0	45.0	55	0.38733397858661256
39.0	45.0	56	0.40732046022072
39.0	45.0	58	0.3491059526914068
39.0	45.0	59	0.7089316004349929
39.0	45.0	60	0.2507906862688677
39.0	46.0	34	0.10056964085265864
39.0	46.0	35	0.8881381378361067
39.0	46.0	39	0.0531102773310144
39.0	46.0	7	0.7476606227603528
39.0	46.0	8	0.9968692511049356
39.0	46.0	9	0.9839017917704788
39.0	46.0	10	0.8816466378888412
39.0	46.0	11	0.7919186018359776
39.0	46.0	12	0.9133968892881548
39.0	46.0	13	0.909069922240941
39.0	46.0	14	0.8477248671735811
39.0	46.0	15	0.7548090343815319
39.0	46.0	36	0.7990769040684458
39.0	46.0	40	0.6488224863560149
39.0	46.0	45	0.2444219066815853
39.0	46.0	17	0.4954109131012727
39.0	46.0	18	0.9401483926958478
39.0	46.0	19	0.9815742306480914
39.0	46.0	20	0.9294247379548548
39.0	46.0	22	0.7451479860332809
39.0	46.0	23	0.6334258933794054
39.0	46.0	24	0.6442003442585171
39.0	46.0	37	0.7097173661370959
39.0	46.0	43	0.4487471485147467
39.0	46.0	46	0.4966108401337155
39.0	46.0	47	0.37409664369752654
39.0	46.0	26	0.9047607608288978
39.0	46.0	27	0.99309498996179
39.0	46.0	28	0.8360702621124059
39.0	46.0	31	0.7153214581058362
39.0	46.0	32	0.27126872499008914
39.0	46.0	38	0.6606326647010603
39.0	46.0	42	0.4512861968412226
39.0	46.0	44	0.3176768026076655
39.0	46.0	48	0.37176080096994457
39.0	46.0	49	0.3945751845851872
39.0	46.0	51	0.4847385720484272
39.0	46.0	52	0.4887912996942807
39.0	46.0	53	0.5068211983862303
39.0	46.0	54	0.5242028602105941
39.0	46.0	56	0.5297676698373897
39.0	46.0	57	0.7858995700346754
39.0	46.0	58	0.4936146234628568
39.0	46.0	59	0.7932081749461171
39.0	46.0	60	0.3839672910707129
39.0	47.0	34	0.08789879548518617
39.0	47.0	35	0.8282999831611464
39.0	47.0	7	0.6324605543711661
39.0	47.0	8	0.9575448132294152
39.0	47.0	9	0.9585540969568124
39.0	47.0	10	0.8145340460204662
39.0	47.0	11	0.6956413156910086
39.0	47.0	12	0.8619956405635081
39.0	47.0	13	0.8650502553731072
39.0	47.0	14	0.7526559292079454
39.0	47.0	15	0.6484994297632165
39.0	47.0	36	0.7171076842979545
39.0	47.0	17	0.3462814116884529
39.0	47.0	19	0.9543230615118224
39.0	47.0	20	0.8664664104683983
39.0	47.0	22	0.6585471626466035
39.0	47.0	23	0.5332243643646721
39.0	47.0	24	0.5497468660804395
39.0	47.0	37	0.5908618127478711
39.0	47.0	43	0.3458795574074239
39.0	47.0	47	0.2361997058461145
39.0	47.0	27	0.9382976318474596
39.0	47.0	31	0.6424542373219182
39.0	47.0	32	0.2147931017148771
39.0	47.0	38	0.5412907147691715
39.0	47.0	42	0.34775439982931056
39.0	47.0	44	0.229379587557999
39.0	47.0	48	0.2347961245718299
39.0	47.0	49	0.2540928395368709
39.0	47.0	51	0.34116926767292194
39.0	47.0	52	0.3480733160524168
39.0	47.0	53	0.3708586134496098
39.0	47.0	54	0.38179737878345066
39.0	47.0	55	0.3754564200912334
39.0	47.0	58	0.3435132264323083
39.0	47.0	59	0.6838270840428187
39.0	47.0	60	0.2454080212614625
40.0	41.0	34	0.022044975822518874
40.0	41.0	35	0.9098825831752484
40.0	41.0	7	0.8483497160817013
40.0	41.0	8	0.8711028907479558
40.0	41.0	9	0.9040800323510136
40.0	41.0	10	0.9247099817970688
40.0	41.0	11	0.9380321514573144
40.0	41.0	12	0.9615253546230912
40.0	41.0	13	0.9286708860483284
40.0	41.0	36	0.8458013887575571
40.0	41.0	17	0.5190934753188963
40.0	41.0	19	0.8670308366238977
40.0	41.0	20	0.6185973150870999
40.0	41.0	22	0.5795086427928723
40.0	41.0	23	0.21866276795492645
40.0	41.0	37	0.7147895186770963
40.0	41.0	43	0.2026499677280875
40.0	41.0	47	0.5570402653364116
40.0	41.0	27	0.8127325641582709
40.0	41.0	31	0.20561997678698574
40.0	41.0	32	0.08403697379412406
40.0	41.0	44	0.191198111161097
40.0	41.0	48	0.4703109308471842
40.0	41.0	49	0.4446951509365844
40.0	41.0	50	0.4707582962533722
40.0	41.0	51	0.5072637478026629
40.0	41.0	52	0.5107169890400909
40.0	41.0	53	0.5188126678735017
40.0	41.0	54	0.5237637945254849
40.0	41.0	55	0.5926398000869337
40.0	41.0	56	0.5447722499969301
40.0	41.0	58	0.5246268683243338
40.0	41.0	59	0.5435864593516623
40.0	41.0	60	0.4849541367481158
40.0	42.0	34	0.017781472759261608
40.0	42.0	35	0.8320804747073712
40.0	42.0	7	0.7366774645036418
40.0	42.0	8	0.7773569120054092
40.0	42.0	9	0.8172442253177016
40.0	42.0	10	0.8524289731319936
40.0	42.0	11	0.8528710363009705
40.0	42.0	12	0.9172726561766936
40.0	42.0	13	0.8668485982525709
40.0	42.0	14	0.7693616882172534
40.0	42.0	15	0.5734097488547176
40.0	42.0	36	0.7244460967249299
40.0	42.0	17	0.41104187384961205
40.0	42.0	19	0.7711278952718637
40.0	42.0	20	0.5243509119459412
40.0	42.0	22	0.507077794025556
40.0	42.0	23	0.1617529352295487
40.0	42.0	24	0.4665924898841705
40.0	42.0	37	0.5905645887755784
40.0	42.0	43	0.14970635072243094
40.0	42.0	47	0.4487878739253228
40.0	42.0	27	0.7071591173189505
40.0	42.0	31	0.1588396277570594
40.0	42.0	32	0.0634554469622972
40.0	42.0	38	0.4359647013794209
40.0	42.0	42	0.08802122821562876
40.0	42.0	44	0.14718194587207364
40.0	42.0	48	0.3740895425707517
40.0	42.0	49	0.34983710491490433
40.0	42.0	50	0.37298430940180816
40.0	42.0	52	0.4077304817488315
40.0	42.0	53	0.41935245010216976
40.0	42.0	54	0.42537045135848295
40.0	42.0	55	0.4840734587727974
