	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	CrystalClass	All_phases	Multiple_phases	How_many_phases	StructuredFormula
0	Li	1.0	_	0.0	Sn	0.5	Te	0.5	orthorhombic	['orthorhombic']	0	1	Li2Sn(TeO6)
1	Cs	0.5	Ta	0.5	B	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(CsTa)B2O6
2	Ba	1.0	_	0.0	Cu	0.5	Te	0.5	tetragonal	['tetragonal']	0	1	Ba2Cu(TeO6)
3	Na	1.0	_	0.0	U	0.5	Si	0.5		[nan]	0	1	Na2U(SiO6)
4	Co	0.22399999999999998	Mg	0.7759999999999999	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Co0.224Mg0.776)(SiO3)
5	Mg	0.925	Mn	0.075	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg0.925Mn0.075)(SiO3)
6	Mg	0.89	Fe	0.11	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg1.78Fe.22)Si2O6
7	Fe	0.75	Ca	0.25	Si	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(Fe1.5Ca0.5)(SiO3)2
8	Fe	0.8	Ca	0.2	Si	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(Fe1.6Ca0.4)(SiO3)2
9	Mg	0.1	Ca	0.9	C	1.0	_	0.0	trigonal	['trigonal']	0	1	(Mg0.1Ca0.9)CO3
10	Na	0.5	Sc	0.5	Si	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(NaSc)(Si2O6)
11	Na	0.075	Li	0.925	V	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(Na.15Li1.85)V2O6
12	Mg	0.985	Fe	0.015	Si	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(Mg0.985Fe0.015)(SiO3)
14	Mg	0.9159999999999999	Ca	0.084	Si	1.0	_	0.0	monoclinic	['monoclinic']	0	1	Mg0.916Ca0.084(SiO3)
15	Mg	0.9440000000000001	Ca	0.055999999999999994	Si	1.0	_	0.0	monoclinic	['monoclinic']	0	1	Mg0.944Ca0.056(SiO3)
16	Mg	0.064	Ca	0.9359999999999999	C	1.0	_	0.0	trigonal	['trigonal']	0	1	(Mg.064Ca.936)(CO3)
17	Mg	0.129	Ca	0.871	C	1.0	_	0.0	trigonal	['trigonal']	0	1	(Mg.129Ca.871)(CO3)
18	Mg	0.7809999999999999	Fe	0.21899999999999997	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg1.562Fe0.438)(Si2O6)
19	Mg	0.784	Fe	0.21600000000000003	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg1.568Fe0.432)(Si2O6)
20	Mg	0.78	Fe	0.22	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg1.561Fe0.439)(Si2O6)
21	Mg	0.23199999999999998	Fe	0.768	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg0.463Fe1.537)(Si2O6)
22	Mg	0.233	Fe	0.767	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg0.465Fe1.535)(Si2O6)
23	Mg	0.23399999999999999	Fe	0.7659999999999999	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg0.468Fe1.532)(Si2O6)
24	Cu	0.9	Zn	0.1	Se	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Cu0.9Zn0.1)(SeO3)
25	Cu	0.8	Zn	0.2	Se	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Cu0.8Zn0.2)(SeO3)
26	Cu	0.7	Zn	0.3	Se	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Cu0.7Zn0.3)(SeO3)
27	Cu	0.6	Zn	0.4	Se	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Cu0.6Zn0.4)(SeO3)
28	Cu	0.5	Zn	0.5	Se	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Cu0.5Zn0.5)(SeO3)
29	Cu	0.4	Zn	0.6	Se	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Cu0.4Zn0.6)(SeO3)
30	Cu	0.3	Zn	0.7	Se	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Cu0.3Zn0.7)(SeO3)
31	Cu	0.2	Zn	0.8	Se	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Cu0.2Zn0.8)(SeO3)
32	Ba	1.0	_	0.0	Ir	0.35600000000000004	Mn	0.644	trigonal	['trigonal']	0	1	Ba9(Ir3.2Mn5.8)O27
33	Mg	0.03	Ca	0.97	C	1.0	_	0.0	trigonal	['trigonal']	0	1	(Mg0.03Ca0.97)(CO3)
34	Mg	0.06	Ca	0.94	C	1.0	_	0.0	trigonal	['trigonal']	0	1	(Mg0.06Ca0.94)(CO3)
36	Na	1.0	_	0.0	Ge	0.5	Te	0.5	trigonal	['trigonal']	0	1	Na2Ge(TeO6)
37	Na	1.0	_	0.0	Ti	0.5	Te	0.5	trigonal	['trigonal']	0	1	Na2Ti(TeO6)
38	Cu	1.0	_	0.0	Ge	0.76	Si	0.24	orthorhombic	['orthorhombic']	0	1	Cu(Ge0.76Si0.24)O3
39	Tb	0.25	Sc	0.75	B	1.0	_	0.0	trigonal	['trigonal']	0	1	(Tb0.25Sc0.75)(BO3)
40	Ca	0.075	Mg	0.925	Si	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(Ca0.15Mg0.85)Mg(Si2O6)
48	Ca	0.115	Mg	0.885	Si	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(Ca0.23Mg1.77)(Si2O6)
49	Pb	1.0	_	0.0	Mn	0.5	Re	0.5		[nan, 'monoclinic', 'cubic']	1	3	Pb2Mn(ReO6)
50	Ba	1.0	_	0.0	Ir	0.3	Mn	0.7	trigonal	['trigonal']	0	1	Ba(Ir0.3Mn0.7O3)
52	Ba	1.0	_	0.0	Ir	0.4	Mn	0.6	trigonal	['trigonal']	0	1	Ba(Ir0.4Mn0.6O3)
58	Ca	0.2	Mg	0.8	Si	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(Ca0.40Mg1.60)(Si2O6)
59	Mg	0.965	Ca	0.035	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg1.93Ca0.07)(Si2O6)
64	Mg	0.1	Cd	0.9	C	1.0	_	0.0	trigonal	['trigonal']	0	1	(Mg0.1Cd0.9)(CO3)
65	Mg	0.2	Cd	0.8	C	1.0	_	0.0	trigonal	['trigonal']	0	1	(Mg0.2Cd0.8)(CO3)
66	Mg	0.3	Cd	0.7	C	1.0	_	0.0	trigonal	['trigonal']	0	1	(Mg0.3Cd0.7)(CO3)
67	Mg	0.6	Cd	0.4	C	1.0	_	0.0	trigonal	['trigonal']	0	1	(Mg0.6Cd0.4)(CO3)
68	Mg	0.5	Cd	0.5	C	1.0	_	0.0	trigonal	['trigonal']	0	1	(Mg0.5Cd0.5)(CO3)
69	Y	0.29	Ba	0.71	Co	1.0	_	0.0	hexagonal	['hexagonal']	0	1	(Y0.29Ba0.71)(CoO3)
70	Yb	1.0	_	0.0	Mn	0.9	Fe	0.1	hexagonal	['hexagonal']	0	1	Yb((Mn0.9Fe0.1)O3)
71	Yb	1.0	_	0.0	Mn	0.8	Fe	0.2	hexagonal	['hexagonal']	0	1	Yb((Mn0.8Fe0.2)O3)
72	Ca	1.0	_	0.0	Ir	0.7	Pt	0.3	orthorhombic	['orthorhombic']	0	1	Ca((Ir0.7Pt0.3)O3)
73	Ca	1.0	_	0.0	Ir	0.5	Pt	0.5	orthorhombic	['orthorhombic']	0	1	Ca((Ir0.5Pt0.5)O3)
74	Ca	1.0	_	0.0	Ir	0.3	Pt	0.7	orthorhombic	['orthorhombic']	0	1	Ca((Ir0.3Pt0.7)O3)
75	Ca	1.0	_	0.0	Ir	0.5	Rh	0.5	orthorhombic	['orthorhombic']	0	1	Ca((Ir0.5Rh0.5)O3)
76	Fe	0.4	Mg	0.6	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Fe0.4Mg0.6)(SiO3)
77	Fe	0.297	Mg	0.703	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Fe1.19Mg2.81)(SiO3)4
79	Mg	0.93	Fe	0.07	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg0.93Fe0.07)(SiO3)
80	Y	0.5	Sc	0.5	B	1.0	_	0.0	trigonal	['trigonal']	0	1	(YSc)(BO3)2
81	Ho	0.5	Sc	0.5	B	1.0	_	0.0	trigonal	['trigonal']	0	1	(HoSc)(BO3)2
82	Er	0.5	Sc	0.5	B	1.0	_	0.0	trigonal	['trigonal']	0	1	(ErSc)(BO3)2
83	Tm	0.5	Sc	0.5	B	1.0	_	0.0	trigonal	['trigonal']	0	1	(TmSc)(BO3)2
84	Yb	0.5	Sc	0.5	B	1.0	_	0.0	trigonal	['trigonal']	0	1	(YbSc)(BO3)2
85	Lu	0.5	Sc	0.5	B	1.0	_	0.0	trigonal	['trigonal']	0	1	(LuSc)(BO3)2
86	Dy	0.7	Y	0.3	Mn	1.0	_	0.0	hexagonal	['hexagonal']	0	1	(Dy0.7Y0.3)(MnO3)
87	Dy	0.5	Y	0.5	Mn	1.0	_	0.0	hexagonal	['hexagonal']	0	1	(Dy0.5Y0.5)(MnO3)
88	Dy	0.3	Y	0.7	Mn	1.0	_	0.0	hexagonal	['hexagonal']	0	1	(Dy0.3Y0.7)(MnO3)
89	Y	1.0	_	0.0	Mn	0.9	Fe	0.1	hexagonal	['hexagonal']	0	1	Y((Mn0.9Fe0.1)O3)
91	Y	1.0	_	0.0	Mn	0.9	Ga	0.1	hexagonal	['hexagonal']	0	1	Y((Mn0.9Ga0.1)O3)
93	Y	1.0	_	0.0	Mn	0.9	Ti	0.1	hexagonal	['hexagonal']	0	1	Y((Mn0.9Ti0.1)O3)
94	Mg	1.0	_	0.0	Ge	0.21	Si	0.79	orthorhombic	['orthorhombic']	0	1	Mg((Ge0.21Si0.79)O3)
95	Mg	1.0	_	0.0	Ge	0.3	Si	0.7	orthorhombic	['orthorhombic']	0	1	Mg((Ge0.30Si0.70)O3)
96	Mg	1.0	_	0.0	Ge	0.34	Si	0.66	orthorhombic	['orthorhombic']	0	1	Mg((Ge0.34Si0.66)O3)
97	Mg	1.0	_	0.0	Ge	0.63	Si	0.37	monoclinic	['monoclinic']	0	1	Mg((Ge0.63Si0.37)O3)
98	Mg	1.0	_	0.0	Ge	0.912	Si	0.08800000000000001	monoclinic	['monoclinic']	0	1	Mg((Ge0.912Si0.088)O3)
99	Ca	0.96	Mn	0.04	Si	1.0	_	0.0	triclinic	['triclinic']	0	1	(Ca2.88Mn0.12)(SiO3)3
100	Ca	0.9570000000000001	Fe	0.043	Si	1.0	_	0.0	triclinic	['triclinic']	0	1	(Ca2.87Fe0.13)(SiO3)3
101	K	0.1	Li	0.9	Sb	1.0	_	0.0		[nan]	0	1	(K0.1Li0.9)(SbO3)
102	Mg	0.975	Ca	0.025	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg3.90Ca0.10)(SiO3)4
103	Mn	0.97	Mg	0.03	Si	1.0	_	0.0	triclinic	['triclinic']	0	1	(Mn0.97Mg0.03)(SiO3)
105	Mg	0.895	Fe	0.105	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg1.79Fe0.21)(Si2O6)
110	Mg	0.915	Fe	0.085	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Mg1.83Fe0.17)(Si2O6)
116	Lu	0.5	Sc	0.5	Fe	1.0	_	0.0	hexagonal	['hexagonal']	0	1	(Lu0.5Sc0.5)FeO3
117	Y	1.0	_	0.0	Mn	0.7	Fe	0.3	hexagonal	['hexagonal']	0	1	Y(Mn0.7Fe0.3)O3
118	Fe	0.1	Mg	0.9	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Fe0.1Mg0.9)SiO3
119	Ag	0.84	K	0.16	Sb	1.0	_	0.0		[nan]	0	1	(Ag0.84K0.16)SbO3
120	Ba	1.0	_	0.0	Ru	0.35600000000000004	Mn	0.644	trigonal	['trigonal']	0	1	Ba9(Ru3.2Mn5.8)O27
121	Fe	0.3	Mg	0.7	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Fe0.3Mg0.7)(SiO3)
122	Ba	0.833	Sr	0.16699999999999998	Ru	1.0	_	0.0	hexagonal	['hexagonal']	0	1	(Ba0.833Sr0.167)(RuO3)
123	Ba	0.667	Sr	0.33299999999999996	Ir	1.0	_	0.0	hexagonal	['hexagonal']	0	1	(Ba0.667Sr0.333)(IrO3)
124	Fe	0.155	Mg	0.845	Si	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Fe.155Mg.845)SiO3
125	Ba	0.875	Sr	0.125	Ru	1.0	_	0.0	hexagonal	['hexagonal']	0	1	(Ba0.875Sr0.125)RuO3
126	Y	0.92	Er	0.08	B	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(Y0.92Er0.08)(BO3)
128	Y	1.0	_	0.0	Cu	0.5	Ti	0.5	hexagonal	['hexagonal']	0	1	Y2(CuTi)O6
129	Tb	1.0	_	0.0	Cu	0.5	Ti	0.5	hexagonal	['hexagonal']	0	1	Tb2Cu(TiO6)
130	Dy	1.0	_	0.0	Cu	0.5	Ti	0.5	hexagonal	['hexagonal']	0	1	Dy2(CuTiO6)
131	Ho	1.0	_	0.0	Cu	0.5	Ti	0.5	hexagonal	['hexagonal']	0	1	Ho2(CuTiO6)
132	Er	1.0	_	0.0	Cu	0.5	Ti	0.5	hexagonal	['hexagonal']	0	1	Er2(CuTiO6)
133	Tm	1.0	_	0.0	Cu	0.5	Ti	0.5	hexagonal	['hexagonal']	0	1	Tm2(CuTiO6)
134	Yb	1.0	_	0.0	Cu	0.5	Ti	0.5	hexagonal	['hexagonal']	0	1	Yb2(CuTiO6)
135	Lu	1.0	_	0.0	Cu	0.5	Ti	0.5	hexagonal	['hexagonal']	0	1	Lu2(CuTiO6)
136	La	0.8	Al	0.2	B	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(La0.8Al0.2)(BO3)
137	Cr	0.95	Eu	0.05	B	1.0	_	0.0	trigonal	['trigonal']	0	1	(Cr0.95Eu0.05)(BO3)
138	Ag	1.0	_	0.0	V	0.5	As	0.5	triclinic	['triclinic']	0	1	Ag2(VAsO6)
139	Ba	1.0	_	0.0	Bi	0.5	Ru	0.5	orthorhombic	['orthorhombic']	0	1	Ba2Bi(RuO6)
140	Ba	1.0	_	0.0	Cr	0.5	Ta	0.5	hexagonal	['hexagonal']	0	1	Ba2Cr(TaO6)
141	Ba	1.0	_	0.0	Co	0.5	Te	0.5	trigonal	['trigonal']	0	1	Ba2Co(TeO6)
142	Ba	1.0	_	0.0	In	0.5	Ru	0.5	trigonal	['trigonal']	0	1	Ba2In(RuO6)
143	Ba	1.0	_	0.0	Ni	0.5	Os	0.5	trigonal	['trigonal', 'cubic']	1	2	Ba2Ni(OsO6)
144	Ba	1.0	_	0.0	In	0.5	Ir	0.5	trigonal	['trigonal']	0	1	Ba2In(IrO6)
145	Ba	0.5	Mg	0.5	C	1.0	_	0.0	trigonal	['trigonal']	0	1	(BaMg)(CO3)2
146	Ba	0.5	Ca	0.5	C	1.0	_	0.0	monoclinic	['monoclinic', 'hexagonal']	1	2	(BaCa)(CO3)2
148	K	0.5	Ta	0.5	B	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(KTa)(BO3)2
149	Ni	1.0	_	0.0	Nb	0.5	B	0.5	orthorhombic	['orthorhombic']	0	1	Ni2Nb(BO6)
150	K	0.5	Sb	0.5	B	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(KSb)B2O6
151	K	0.5	Ho	0.5	C	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(KHo)(CO3)2
152	K	0.5	Yb	0.5	C	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(KYb)(CO3)2
153	K	0.5	Gd	0.5	C	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(KGd)(CO3)2
154	K	0.5	Dy	0.5	C	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(KDy)(CO3)2
155	Rb	0.5	Sm	0.5	C	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(RbSm)(CO3)2
156	Rb	0.5	Nb	0.5	B	1.0	_	0.0	monoclinic	['monoclinic']	0	1	(RbNb)(B2O6)
157	Tl	0.5	Nb	0.5	B	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(TlNb)B2O6
158	Nd	0.95	Dy	0.05	Al	1.0	_	0.0	orthorhombic	['orthorhombic', 'trigonal']	1	2	(Nd0.95Dy0.05)AlO3
159	Nd	0.9	Dy	0.1	Al	1.0	_	0.0	trigonal	['trigonal']	0	1	(Nd0.9Dy0.1)AlO3
160	Nd	0.8	Dy	0.2	Al	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Nd0.8Dy0.2)AlO3
161	Nd	0.7	Dy	0.3	Al	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Nd0.7Dy0.3)AlO3
162	Nd	0.6	Dy	0.4	Al	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Nd0.6Dy0.4)AlO3
163	Nd	0.5	Dy	0.5	Al	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Nd0.5Dy0.5)AlO3
164	Nd	0.4	Dy	0.6	Al	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Nd0.4Dy0.6)AlO3
165	Nd	0.3	Dy	0.7	Al	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Nd0.3Dy0.7)AlO3
166	Nd	0.2	Dy	0.8	Al	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Nd0.2Dy0.8)AlO3
167	Bi	0.9	Y	0.1	Mn	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Bi0.9Y0.1)MnO3
168	Bi	0.5	Y	0.5	Mn	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Bi0.5Y0.5)MnO3
169	Pr	1.0	_	0.0	Co	0.5	Ti	0.5	monoclinic	['monoclinic']	0	1	Pr2Co(TiO6)
170	Ba	1.0	_	0.0	Fe	0.667	Te	0.33299999999999996	hexagonal	['hexagonal']	0	1	Ba3(Fe2Te)O9
171	Y	1.0	_	0.0	Ni	0.5	Mn	0.5	monoclinic	['monoclinic']	0	1	Y2Ni(MnO6)
172	Ba	1.0	_	0.0	Y	0.5	Os	0.5	cubic	['cubic']	0	1	Ba2Y(OsO6)
173	Ca	0.95	La	0.05	Mn	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Ca0.95La0.05)MnO3
174	Ca	0.95	Bi	0.05	Mn	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Ca0.95Bi0.05)MnO3
175	Ca	1.0	_	0.0	Mn	0.95	Mo	0.05	orthorhombic	['orthorhombic']	0	1	Ca(Mn0.95Mo0.05)O3
176	La	1.0	_	0.0	Mn	0.7	Sc	0.3	orthorhombic	['orthorhombic']	0	1	La(Mn0.7Sc0.3)O3
177	La	1.0	_	0.0	Mn	0.6	Sc	0.4	orthorhombic	['orthorhombic']	0	1	La(Mn0.6Sc0.4)O3
178	La	1.0	_	0.0	Mn	0.5	Sc	0.5	orthorhombic	['orthorhombic']	0	1	La(Mn0.5Sc0.5)O3
179	La	1.0	_	0.0	Mn	0.4	Sc	0.6	orthorhombic	['orthorhombic']	0	1	La(Mn0.4Sc0.6)O3
180	La	1.0	_	0.0	Mn	0.3	Sc	0.7	orthorhombic	['orthorhombic']	0	1	La(Mn0.3Sc0.7)O3
181	La	1.0	_	0.0	Mn	0.1	Sc	0.9	orthorhombic	['orthorhombic']	0	1	La(Mn0.1Sc0.9)O3
182	La	1.0	_	0.0	Li	0.5	Os	0.5	monoclinic	['monoclinic']	0	1	La2Li(OsO6)
183	Sr	0.5	Bi	0.5	Fe	1.0	_	0.0	trigonal	['trigonal']	0	1	(Sr0.5Bi0.5)FeO3
184	Lu	1.0	_	0.0	Fe	0.5	Cr	0.5	orthorhombic	['orthorhombic']	0	1	Lu(Fe0.5Cr0.5)O3
185	Yb	1.0	_	0.0	Fe	0.5	Cr	0.5	orthorhombic	['orthorhombic']	0	1	Yb(Fe0.5Cr0.5)O3
186	Tm	1.0	_	0.0	Fe	0.5	Cr	0.5	orthorhombic	['orthorhombic']	0	1	Tm(Fe0.5Cr0.5)O3
187	Nd	1.0	_	0.0	Mg	0.5	Ru	0.5	monoclinic	['monoclinic']	0	1	Nd2Mg(RuO6)
188	La	1.0	_	0.0	Co	0.5	Mn	0.5	monoclinic	['monoclinic', 'orthorhombic']	1	2	La2Co(MnO6)
189	Sm	1.0	_	0.0	Co	0.5	Mn	0.5	monoclinic	['monoclinic']	0	1	Sm2Co(MnO6)
190	Sm	0.89	Ca	0.11	Co	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Sm0.89Ca0.11)CoO3
191	Nd	0.53	Sr	0.47	Mn	1.0	_	0.0	orthorhombic	['orthorhombic']	0	1	(Nd0.53Sr0.47)(MnO3)
192	Pb	1.0	_	0.0	Tm	0.5	Sb	0.5	monoclinic	['monoclinic', 'trigonal', 'cubic']	1	3	Pb2Tm(SbO6)
196	Sr	1.0	_	0.0	Co	0.5	Ir	0.5	monoclinic	['monoclinic']	0	1	Sr2(CoIr)O6
199	Ba	1.0	_	0.0	In	0.5	Ta	0.5	cubic	['cubic']	0	1	Ba2In(TaO6)
200	Eu	1.0	_	0.0	Ho	0.5	Ta	0.5	monoclinic	['monoclinic']	0	1	Eu2Ho(TaO6)
201	Bi	0.95	Tb	0.05	Fe	1.0	_	0.0	trigonal	['trigonal']	0	1	(Bi0.95Tb0.05)FeO3
202	Bi	0.9	Tb	0.1	Fe	1.0	_	0.0	trigonal	['trigonal']	0	1	(Bi0.9Tb0.1)FeO3
203	Bi	0.85	Tb	0.15	Fe	1.0	_	0.0	trigonal	['trigonal']	0	1	(Bi0.85Tb0.15)FeO3
204	Pb	1.0	_	0.0	Zr	0.4	Ti	0.6	cubic	['cubic', 'tetragonal']	1	2	Pb(Zr0.4Ti0.6)O3
205	Pb	1.0	_	0.0	Zr	0.5	Ti	0.5	cubic	['cubic', 'tetragonal']	1	2	Pb(Zr0.5Ti0.5)O3
206	Pb	1.0	_	0.0	Zr	0.52	Ti	0.48	cubic	['cubic', 'tetragonal', 'monoclinic']	1	3	Pb(Zr0.52Ti0.48)O3
207	Pb	1.0	_	0.0	Zr	0.55	Ti	0.45	cubic	['cubic', 'tetragonal']	1	2	Pb(Zr0.55Ti0.45)O3
208	Pb	1.0	_	0.0	Zr	0.6	Ti	0.4	cubic	['cubic']	0	1	Pb(Zr0.6Ti0.4)O3
209	Pb	1.0	_	0.0	Zr	0.9	Ti	0.1	cubic	['cubic', 'trigonal']	1	2	Pb(Zr0.9Ti0.1)O3
211	Pb	1.0	_	0.0	Zr	0.95	Ti	0.05	cubic	['cubic']	0	1	Pb(Zr0.95Ti0.05)O3
217	Sr	1.0	_	0.0	Co	0.5	Re	0.5	tetragonal	['tetragonal', 'monoclinic']	1	2	Sr(Co0.5Re0.5)O3
218	La	0.9	Sm	0.1	Mn	1.0	_	0.0	trigonal	['trigonal']	0	1	(La0.9Sm0.1)(MnO3)
219	La	0.8	Sm	0.2	Mn	1.0	_	0.0	trigonal	['trigonal']	0	1	(La0.8Sm0.2)(MnO3)
220	La	0.7	Sm	0.3	Mn	1.0	_	0.0	trigonal	['trigonal']	0	1	(La0.7Sm0.3)(MnO3)
221	Na	0.5	Bi	0.5	Ti	1.0	_	0.0	trigonal	['trigonal', 'tetragonal', 'cubic', 'orthorhombic']	1	4	(Na0.5Bi0.5)(TiO3)
222	La	0.96	Ca	0.04	Co	1.0	_	0.0	trigonal	['trigonal']	0	1	(La0.96Ca0.04)CoO3
223	La	0.96	Sr	0.04	Co	1.0	_	0.0	trigonal	['trigonal']	0	1	(La0.96Sr0.04)CoO3
224	La	0.96	Ba	0.04	Co	1.0	_	0.0	trigonal	['trigonal']	0	1	(La0.96Ba0.04)CoO3
225	La	0.94	Ca	0.06	Co	1.0	_	0.0	trigonal	['trigonal']	0	1	(La0.94Ca0.06)CoO3
226	La	0.94	Sr	0.06	Co	1.0	_	0.0	trigonal	['trigonal']	0	1	(La0.94Sr0.06)CoO3
227	La	0.94	Ba	0.06	Co	1.0	_	0.0	trigonal	['trigonal']	0	1	(La0.94Ba0.06)CoO3
228	Bi	1.0	_	0.0	Co	0.37	Fe	0.63	monoclinic	['monoclinic']	0	1	Bi(Co0.37Fe0.63)O3
229	Bi	1.0	_	0.0	Co	0.3	Fe	0.7	monoclinic	['monoclinic']	0	1	Bi(Co0.3Fe0.7)O3
230	Bi	1.0	_	0.0	Co	0.28	Fe	0.72	monoclinic	['monoclinic']	0	1	Bi(Co0.28Fe0.72)O3
231	Mn	1.0	_	0.0	Mo	0.635	Fe	0.365	monoclinic	['monoclinic']	0	1	Mn2(Mo1.27Fe0.73)O6
232	Ba	1.0	_	0.0	Ir	0.51	Ni	0.49	trigonal	['trigonal']	0	1	Ba(Ir0.51Ni0.49)O3
233	La	1.0	_	0.0	Co	0.5	Pt	0.5	monoclinic	['monoclinic']	0	1	La2Co(PtO6)
234	Pb	0.9	Bi	0.1	V	1.0	_	0.0	tetragonal	['tetragonal']	0	1	(Pb0.9Bi0.1)VO3
235	Pb	0.8	Bi	0.2	V	1.0	_	0.0	tetragonal	['tetragonal']	0	1	(Pb0.8Bi0.2)VO3
236	Pb	0.7	Bi	0.3	V	1.0	_	0.0	tetragonal	['tetragonal']	0	1	(Pb0.7Bi0.3)VO3
237	Sr	1.0	_	0.0	Nb	0.5	Yb	0.5	monoclinic	['monoclinic']	0	1	Sr(Nb0.5Yb0.5)O3
238	Pb	1.0	_	0.0	Hf	0.4	Ti	0.6	tetragonal	['tetragonal']	0	1	Pb((Hf0.4Ti0.6)O3)
240	Pb	1.0	_	0.0	Hf	0.8	Ti	0.2	trigonal	['trigonal', 'cubic']	1	2	Pb(Hf0.8Ti0.2)O3
248	Ba	1.0	_	0.0	Li	0.33299999999999996	Ru	0.667	hexagonal	['hexagonal']	0	1	Ba3Li(Ru2O9)
249	Tb	1.0	_	0.0	Mn	0.9	Co	0.1	orthorhombic	['orthorhombic']	0	1	Tb(Mn0.9Co0.1)O3
250	Tb	1.0	_	0.0	Mn	0.7	Co	0.3	orthorhombic	['orthorhombic']	0	1	Tb(Mn0.7Co0.3)O3
251	Tb	1.0	_	0.0	Mn	0.5	Co	0.5	monoclinic	['monoclinic']	0	1	Tb(Mn0.5Co0.5)O3
252	La	1.0	_	0.0	Co	0.2	Fe	0.8	orthorhombic	['orthorhombic']	0	1	La(Co0.2Fe0.8)O3
253	La	0.67	Ba	0.33	Mn	1.0	_	0.0	trigonal	['trigonal']	0	1	(La0.67Ba0.33)MnO3
254	Tb	1.0	_	0.0	Mn	0.9	Al	0.1	orthorhombic	['orthorhombic']	0	1	Tb(Mn0.9Al0.1)O3
255	Sr	1.0	_	0.0	Cr	0.5	Sb	0.5	monoclinic	['monoclinic', 'triclinic', 'cubic']	1	3	Sr2Cr(SbO6)
256	Ca	1.0	_	0.0	Cr	0.5	Sb	0.5	monoclinic	['monoclinic']	0	1	Ca2Cr(SbO6)
257	Sr	1.0	_	0.0	Tb	0.5	Ru	0.5	monoclinic	['monoclinic']	0	1	Sr2Tb(RuO6)
258	Ba	1.0	_	0.0	Pr	0.5	Ru	0.5	monoclinic	['monoclinic', 'cubic']	1	2	Ba2Pr(RuO6)
