Chemical_formula	found_on_web
Sr(Ce0.7Tc0.3)O3	0
(Cs0.2Yb0.8)MnO3	0
Ba(Eu0.35Mn0.65)O3	0
(Ca0.25Pb0.75)ZrO3	1
(Cs0.55Ce0.45)ThO3	0
(Ca0.3Pb0.7)ZrO3	0
(Ca0.05Pb0.95)ZrO3	0
(Ca0.1Pb0.9)ZrO3	0
(Ca0.15Pb0.85)ZrO3	0
(Ca0.2Pb0.8)ZrO3	0
Sr(Mn0.4Ga0.6)O3	0
(Ca0.35Pb0.65)ZrO3	0
Gd(Li0.25Ru0.75)O3	0
Nd(Cr0.2Pd0.8)O3	0
Sr(Th0.65Re0.35)O3	0
Ba(La0.5V0.5)O3	0
(Ba0.05Hg0.95)MnO3	0
(Pr0.3Ho0.7)GaO3	0
Ca(Ti0.25Ir0.75)O3	0
Ca(Zr0.35Os0.65)O3	0
(K0.5Lu0.5)TiO3	0
Ca(Zr0.05Pd0.95)O3	0
Sm(Co0.2Pd0.8)O3	0
Sm(Zn0.35Ru0.65)O3	0
Ba(Yb0.75Tc0.25)O3	0
Ba(U0.35Sn0.65)O3	0
Sm(Zn0.45Ru0.55)O3	0
Ca(Ti0.15Os0.85)O3	0
Sr(Cd0.1Mo0.9)O3	0
Sr(Ru0.7W0.3)O3	0
(Ce0.3Tm0.7)AlO3	0
Nd(Be0.35Pd0.65)O3	0
Sr(Mo0.2Ru0.8)O3	0
Ca(Mg0.6Tc0.4)O3	0
Nd(Be0.25Pd0.75)O3	0
(Ce0.25Tl0.75)TiO3	0
Sr(Mn0.75Hg0.25)O3	0
(K0.5Eu0.5)TiO3	0
Sr(Pa0.75Ag0.25)O3	0
Ca(Zr0.35Ir0.65)O3	0
Tb(Mn0.75Cu0.25)O3	0
Eu(Co0.35Sn0.65)O3	0
(Sr0.4Cd0.6)ZrO3	0
(Cs0.35Tl0.65)CeO3	0
(Gd0.05Pb0.95)CrO3	0
Eu(Co0.4Sn0.6)O3	0
Ca(Zr0.4Os0.6)O3	0
Ba(V0.4Pb0.6)O3	0
Sr(Mn0.85Hg0.15)O3	0
(Sm0.3Ho0.7)CrO3	0
Ca(V0.1Ru0.9)O3	0
Tb(Mn0.25Ir0.75)O3	0
Ba(Na0.2Tc0.8)O3	0
Nd(Tl0.05Co0.95)O3	0
Ca(Ti0.1Os0.9)O3	0
Ca(Mn0.15Ir0.85)O3	0
Sr(Pa0.5Ru0.5)O3	0
(Ba0.55Tm0.45)MnO3	0
Gd(Sc0.2Cr0.8)O3	0
Sr(Mn0.65Sn0.35)O3	0
Sr(Th0.65Sn0.35)O3	0
Sr(V0.5Ga0.5)O3	0
Sm(Na0.25Ru0.75)O3	0
(Cs0.5La0.5)ZrO3	0
Ca(Zr0.55Tc0.45)O3	0
Ba(Yb0.75Mn0.25)O3	0
Sr(Ru0.85W0.15)O3	0
Sr(Pa0.45Ru0.55)O3	0
Eu(Th0.65Sn0.35)O3	0
Sr(Pa0.35Ru0.65)O3	0
Eu(Sr0.1Pd0.9)O3	0
Sr(Cr0.35Ru0.65)O3	0
Ca(Nb0.2Ir0.8)O3	0
Sr(Mn0.85Fe0.15)O3	0
(Tb0.1Tl0.9)TiO3	0
Gd(Fe0.2Ir0.8)O3	0
Sr(Si0.05Mo0.95)O3	0
(Ba0.55Er0.45)MnO3	0
(Sr0.9Lu0.1)CeO3	0
Eu(Er0.2Mn0.8)O3	0
Sr(Mn0.35Ga0.65)O3	0
(Ca0.5Pb0.5)ZrO3	0
Sr(Hf0.8Ru0.2)O3	0
Sr(Np0.5In0.5)O3	0
Sr(Mo0.05Pb0.95)O3	0
(Ca0.45Pb0.55)ZrO3	0
Gd(Cr0.65Co0.35)O3	0
(Ca0.4Pb0.6)ZrO3	0
Sr(Hf0.25Cr0.75)O3	0
(K0.55As0.45)NbO3	0
(Yb0.7Pb0.3)MnO3	0
(K0.15Dy0.85)CrO3	0
(Ce0.45Ag0.55)TiO3	0
Eu(Sr0.4Ir0.6)O3	0
(Pr0.5Ag0.5)TiO3	0
Sr(Re0.8Ru0.2)O3	0
Ca(V0.15Ru0.85)O3	0
Sr(Th0.7Re0.3)O3	0
(Pr0.8Ag0.2)MnO3	0
Sr(Na0.45Mn0.55)O3	0
(Ce0.3Ag0.7)MnO3	0
(Ce0.95Sc0.05)MnO3	0
(Pr0.95Sc0.05)MnO3	0
(Sm0.4Ag0.6)MnO3	0
(Cs0.6Ce0.4)ThO3	0
(Gd0.9Pb0.1)MnO3	0
(Cs0.2Pr0.8)MnO3	0
(Cs0.2La0.8)MnO3	0
Sr(Na0.25Np0.75)O3	0
Sr(Np0.5Ga0.5)O3	0
(Cs0.25Hg0.75)NpO3	0
Eu(Li0.05Mn0.95)O3	0
(Sr0.55Pr0.45)CeO3	0
(Rb0.1Tl0.9)CeO3	0
Ca(Ti0.3Ir0.7)O3	0
Sr(U0.2Ru0.8)O3	0
La(Tl0.05Co0.95)O3	0
(K0.25Gd0.75)MnO3	0
(Ce0.5Ag0.5)TiO3	0
(Nd0.3Er0.7)CrO3	0
Eu(Zn0.15Pd0.85)O3	0
Ca(Cr0.45W0.55)O3	0
Pr(Ni0.35Pd0.65)O3	0
(Cs0.35Tm0.65)CeO3	0
(Nd0.4Ag0.6)MnO3	0
Sr(U0.8Si0.2)O3	0
(Ba0.8Pb0.2)HfO3	0
(Ce0.25Ag0.75)MnO3	0
(Nd0.95Sc0.05)MnO3	0
Ba(Hf0.3Th0.7)O3	0
Ca(Ti0.35Ir0.65)O3	0
Eu(Ni0.05Pd0.95)O3	0
Ca(Zr0.6W0.4)O3	0
(Sr0.9Lu0.1)MnO3	0
(Eu0.95Sn0.05)MnO3	0
Tb(Li0.45Cr0.55)O3	0
Sr(Ta0.5Au0.5)O3	0
(Dy0.15Tl0.85)TiO3	0
Ca(Mn0.7Cd0.3)O3	0
Pr(Zn0.1Ir0.9)O3	0
La(Cr0.55Ag0.45)O3	0
Sr(Th0.75Mo0.25)O3	0
Sm(Mn0.95Tl0.05)O3	0
Sr(Na0.5Mn0.5)O3	0
(Nd0.65Ag0.35)MnO3	0
(Sr0.1Ag0.9)TcO3	0
Ca(Ti0.4Ir0.6)O3	0
(Nd0.35Ag0.65)MnO3	0
(Cs0.15La0.85)MnO3	0
Nd(Zn0.25Ru0.75)O3	0
(Eu0.7Bi0.3)CrO3	0
Ba(Hf0.45Th0.55)O3	0
Nd(Na0.2Ru0.8)O3	0
Ca(Zr0.25Pd0.75)O3	0
Ba(Hf0.35Th0.65)O3	0
Ca(Ti0.65Ir0.35)O3	0
Ba(Hf0.6Ti0.4)O3	0
Ca(Ti0.45Ir0.55)O3	0
Ca(Zr0.4Tc0.6)O3	0
Ba(Hf0.2Th0.8)O3	0
Sr(Ce0.7Sn0.3)O3	0
(Ba0.05Tl0.95)CeO3	0
Ca(Zr0.1Pd0.9)O3	0
(K0.5Er0.5)HfO3	0
Sr(Mn0.35Au0.65)O3	0
(Pr0.85Ag0.15)MnO3	0
Ca(Ti0.6Ir0.4)O3	0
(Bi0.95Pb0.05)MnO3	0
(Eu0.75Pb0.25)FeO3	0
Sr(U0.1Ru0.9)O3	0
(Tb0.1Tl0.9)ZrO3	0
(Sm0.3Ho0.7)MnO3	0
Nd(Cd0.05Ir0.95)O3	0
(Pr0.4Ag0.6)MnO3	0
(Nd0.6Ag0.4)MnO3	0
Sr(Cd0.15Mo0.85)O3	0
Sr(Hf0.75Ru0.25)O3	0
(Sm0.05Pb0.95)MnO3	0
Sr(Pa0.4Ru0.6)O3	0
Tb(Cr0.2Ir0.8)O3	0
(Cs0.55Sb0.45)NbO3	0
Ca(Mn0.8Cd0.2)O3	0
Ca(Ti0.55Ir0.45)O3	0
(Ca0.55Pb0.45)ZrO3	0
(K0.45Sb0.55)ZrO3	0
Ca(Ti0.5Ir0.5)O3	0
(Rb0.15Y0.85)MnO3	0
(K0.5Tm0.5)HfO3	0
(Ba0.7Sb0.3)MnO3	0
La(Cr0.85Pb0.15)O3	0
Sr(Np0.5Cr0.5)O3	0
Ca(Ti0.2Os0.8)O3	0
Ca(Ti0.7Ir0.3)O3	0
Ca(Ti0.75Ir0.25)O3	0
(Bi0.1Pb0.9)MnO3	0
Sr(Ru0.8W0.2)O3	0
(Sr0.85Hg0.15)HfO3	0
(Ba0.35Tl0.65)CeO3	0
(Ba0.65Hf0.35)CrO3	0
Ba(Hf0.5Th0.5)O3	0
(Ce0.45Pb0.55)CrO3	0
Sr(Pa0.3Ru0.7)O3	0
(Eu0.85Sn0.15)MnO3	0
Ca(Zr0.35Tc0.65)O3	0
(K0.5Lu0.5)HfO3	0
Ca(Zr0.3Os0.7)O3	0
Ca(Mn0.85Cd0.15)O3	0
(Gd0.55Pb0.45)CrO3	0
Sr(Sn0.95Pb0.05)O3	0
Ba(Th0.05Zr0.95)O3	0
(Eu0.65Sn0.35)MnO3	0
(Eu0.95Pb0.05)FeO3	0
(Rb0.25Pb0.75)CeO3	0
(K0.3Ce0.7)YbO3	0
(Rb0.45Er0.55)CeO3	0
Sr(Mn0.95Pb0.05)O3	0
(Sr0.95Hg0.05)HfO3	0
(Ce0.05Pb0.95)MnO3	0
(Ba0.6Lu0.4)MnO3	0
(Cs0.1La0.9)MnO3	0
Pr(Sr0.1Ir0.9)O3	0
(Tb0.45Tl0.55)ZrO3	0
(Sm0.35Ag0.65)MnO3	0
Eu(Zn0.05Sn0.95)O3	0
(Rb0.35Hf0.65)MnO3	0
Ba(Hf0.15Th0.85)O3	0
Sr(Mn0.5Hg0.5)O3	0
(Sr0.9Hg0.1)HfO3	0
(Ba0.65Dy0.35)CeO3	0
(Dy0.35Tl0.65)TiO3	0
Sr(Sn0.85Pb0.15)O3	0
Sr(Sm0.5Ta0.5)O3	0
(Eu0.45Ag0.55)MnO3	0
(Nd0.3Er0.7)AlO3	0
(Cs0.15Pr0.85)MnO3	0
(Eu0.4Ag0.6)MnO3	0
(Sr0.75Hg0.25)HfO3	0
Ca(Ti0.95Ir0.05)O3	0
(Ce0.3Tm0.7)CrO3	0
(K0.5Tb0.5)HfO3	0
Nd(Zn0.45Ru0.55)O3	0
(Rb0.3Tl0.7)CeO3	0
Eu(Er0.2Sn0.8)O3	0
Eu(Cd0.65W0.35)O3	0
Sr(Mn0.65Ag0.35)O3	0
(Eu0.5Ag0.5)MnO3	0
(Ce0.4Ag0.6)TiO3	0
(K0.15Ho0.85)CrO3	0
(Yb0.75Pb0.25)MnO3	0
Sr(Mn0.8Fe0.2)O3	0
Sm(Co0.95Pb0.05)O3	0
Sr(Ru0.95W0.05)O3	0
(Nd0.5Ag0.5)TiO3	0
(Sr0.8Hg0.2)HfO3	0
Sr(Re0.15Pb0.85)O3	0
(Eu0.55Ag0.45)MnO3	0
Sr(Na0.3Mn0.7)O3	0
Ca(Ti0.8Ir0.2)O3	0
(Sr0.15Cd0.85)TcO3	0
(Cs0.15Dy0.85)MnO3	0
Sr(Hf0.95Si0.05)O3	0
(Sr0.45Ag0.55)MnO3	0
(Sr0.7Hg0.3)HfO3	0
(K0.25Pr0.75)CeO3	0
(K0.25Lu0.75)MnO3	0
(Rb0.3Ce0.7)LuO3	0
Sr(Mo0.1Pb0.9)O3	0
Ca(Nb0.45Ru0.55)O3	0
(K0.15Lu0.85)CrO3	0
(K0.25Ce0.75)MnO3	0
(Ba0.75Pb0.25)HfO3	0
Sr(Sn0.9Pb0.1)O3	0
(K0.15Er0.85)CrO3	0
Nd(Zn0.35Ru0.65)O3	0
(K0.15Tm0.85)CrO3	0
Ca(Ti0.85Ir0.15)O3	0
(Ce0.35Ag0.65)TiO3	0
(Nd0.3Dy0.7)GaO3	0
(K0.5Dy0.5)HfO3	0
(Sr0.65Hg0.35)HfO3	0
Ca(Mn0.1Ir0.9)O3	0
(K0.3Nd0.7)CeO3	0
Gd(Cr0.2Fe0.8)O3	0
Ba(Hf0.4Th0.6)O3	0
(Gd0.75Pb0.25)MnO3	0
(Sr0.5Cd0.5)MnO3	0
Sr(Ag0.4Mo0.6)O3	0
(Nd0.3Er0.7)MnO3	0
(Ba0.2Tl0.8)TiO3	0
(Cs0.1Hg0.9)TaO3	0
(Rb0.3Ce0.7)TmO3	0
Gd(Li0.15Cr0.85)O3	0
(Ce0.3Tm0.7)MnO3	0
Ba(Hf0.55Th0.45)O3	0
(Ba0.75Sb0.25)MnO3	0
Ca(Ti0.25Os0.75)O3	0
(Pr0.3Tm0.7)MnO3	0
(Cs0.55Ce0.45)ZrO3	0
Eu(Li0.15Mn0.85)O3	0
Ca(Ti0.9Ir0.1)O3	0
(Rb0.35Sm0.65)CeO3	0
(Cs0.15Nd0.85)MnO3	0
(Rb0.2Sm0.8)MnO3	0
(Dy0.1Tl0.9)TiO3	0
Ca(Cr0.9Tc0.1)O3	0
(Cs0.1Pr0.9)MnO3	0
Ca(Zr0.65W0.35)O3	0
Eu(Np0.2Sn0.8)O3	0
(Ba0.65Ho0.35)CeO3	0
Sr(Th0.7Sn0.3)O3	0
(Sr0.6Hg0.4)HfO3	0
Ca(Mn0.9Cd0.1)O3	0
Sr(U0.05Ru0.95)O3	0
(Bi0.9Pb0.1)MnO3	0
Ca(Mn0.95Cd0.05)O3	0
Sr(Y0.1Mn0.9)O3	0
(Rb0.35Eu0.65)CeO3	0
(Cs0.5Bi0.5)ZrO3	0
Sr(Th0.7Mo0.3)O3	0
(Cs0.2Eu0.8)MnO3	0
Nd(Ga0.8Co0.2)O3	0
(Rb0.15Nd0.85)MnO3	0
Ba(Th0.75Sn0.25)O3	0
(Cs0.5Sc0.5)ZrO3	0
(Ba0.65Tb0.35)CeO3	0
(Nd0.7Ag0.3)MnO3	0
Sr(Pa0.25Ru0.75)O3	0
Sm(Sr0.15Pd0.85)O3	0
(Tb0.3Tl0.7)ZrO3	0
(Cs0.2Nd0.8)MnO3	0
Sr(Hf0.85Si0.15)O3	0
(Rb0.1Y0.9)MnO3	0
La(Co0.35Pd0.65)O3	0
Sm(Be0.25Pd0.75)O3	0
Ca(V0.2Ru0.8)O3	0
Ca(Zr0.45Re0.55)O3	0
(Dy0.3Tl0.7)TiO3	0
Ce(Co0.25Pd0.75)O3	0
Sr(Si0.1Mo0.9)O3	0
Sr(Th0.55Ru0.45)O3	0
(Ce0.7Ag0.3)MnO3	0
Ca(Nb0.25Ir0.75)O3	0
Ca(Cr0.3Re0.7)O3	0
(Rb0.2Eu0.8)MnO3	0
Ba(Er0.65Mn0.35)O3	0
Ba(Hf0.6Th0.4)O3	0
Sm(Sr0.25Ir0.75)O3	0
(Sm0.5Ag0.5)TiO3	0
Sr(Ru0.9W0.1)O3	0
(Ce0.65Ag0.35)MnO3	0
(Gd0.85Pb0.15)MnO3	0
(Sr0.9Yb0.1)CrO3	0
(Cs0.3Ce0.7)InO3	0
(Yb0.45Ag0.55)MnO3	0
Ca(Zr0.45Tc0.55)O3	0
Eu(Si0.55Mo0.45)O3	0
(K0.3Ce0.7)TmO3	0
Ba(Hf0.65Th0.35)O3	0
(K0.4Hg0.6)NbO3	0
Ca(Mn0.65Zn0.35)O3	0
Sr(Na0.25Mn0.75)O3	0
(K0.4Sn0.6)MnO3	0
Ca(Mn0.35Co0.65)O3	0
(Yb0.5Ag0.5)MnO3	0
Nd(Fe0.45Sn0.55)O3	0
(Cs0.45Sb0.55)TiO3	0
(La0.05Dy0.95)MnO3	0
Ba(Hf0.75Th0.25)O3	0
Eu(Ni0.1Pd0.9)O3	0
(Rb0.5Yb0.5)HfO3	0
(Eu0.35Ag0.65)MnO3	0
(K0.4Pb0.6)HfO3	0
(Nd0.85Ag0.15)MnO3	0
Ca(Mn0.65Co0.35)O3	0
(Gd0.8Pb0.2)MnO3	0
(Nd0.8Ag0.2)MnO3	0
Eu(Li0.2Mn0.8)O3	0
Ca(Mn0.2Ir0.8)O3	0
Sr(Zr0.95Si0.05)O3	0
(Ce0.6Ag0.4)MnO3	0
Eu(Zn0.1Sn0.9)O3	0
(Pr0.95In0.05)MnO3	0
(Rb0.3Ce0.7)ErO3	0
Eu(Al0.2Sn0.8)O3	0
(Sm0.5Hg0.5)TiO3	0
Tb(Li0.1Ir0.9)O3	0
Sr(Re0.65Pb0.35)O3	0
(Cs0.1Nd0.9)MnO3	0
(Cs0.2Bi0.8)MnO3	0
Ca(U0.25Mn0.75)O3	0
Eu(Na0.2Pd0.8)O3	0
(Nd0.85Pb0.15)CrO3	0
Ca(Zr0.3Pd0.7)O3	0
Tb(Mn0.75Zn0.25)O3	0
(Cs0.2Sm0.8)MnO3	0
Sr(Hf0.4Ru0.6)O3	0
Ca(Mn0.25Ir0.75)O3	0
(Sr0.55Hg0.45)HfO3	0
Ca(Zr0.5Tc0.5)O3	0
Sr(Sm0.4Mo0.6)O3	0
(Cs0.35Ce0.65)MnO3	0
Sr(Hf0.45Ru0.55)O3	0
Sr(Li0.1Cr0.9)O3	0
(Ce0.95In0.05)MnO3	0
Sr(Ce0.55Hf0.45)O3	0
Ca(V0.25Ru0.75)O3	0
Ca(Ti0.3Os0.7)O3	0
(Dy0.1Tl0.9)ZrO3	0
Sr(Re0.2Pb0.8)O3	0
Ca(Ta0.65Fe0.35)O3	0
(Yb0.55Ag0.45)MnO3	0
(Sr0.95Hg0.05)CeO3	0
(K0.25Sm0.75)MnO3	0
Tb(Mn0.35Ru0.65)O3	0
Tb(Mn0.45Ru0.55)O3	0
Ba(Th0.7Sn0.3)O3	0
Ca(Ta0.55Fe0.45)O3	0
(Nd0.75Ag0.25)MnO3	0
Ca(Ti0.35Os0.65)O3	0
Ca(U0.3Mn0.7)O3	0
Ba(Hf0.8Th0.2)O3	0
Sr(Mn0.9In0.1)O3	0
Sm(Ni0.25Pd0.75)O3	0
Ba(Ti0.05Tc0.95)O3	0
La(Al0.2Ga0.8)O3	0
Ba(Zr0.65Pb0.35)O3	0
Ba(Lu0.75Tc0.25)O3	0
(Sr0.5Hg0.5)HfO3	0
(Eu0.3Gd0.7)InO3	0
Ca(Mn0.6Zn0.4)O3	0
Eu(Sr0.35Pd0.65)O3	0
Sr(Li0.5Mn0.5)O3	0
(Dy0.3Tl0.7)ZrO3	0
(Nd0.95In0.05)MnO3	0
(Cs0.15Bi0.85)MnO3	0
(Sr0.35Cd0.65)ZrO3	0
Sr(Hf0.35Ru0.65)O3	0
Ba(Th0.85Cr0.15)O3	0
Nd(Ca0.1Ir0.9)O3	0
(Tb0.05Tl0.95)TiO3	0
Ba(Th0.6Sn0.4)O3	0
Ca(Y0.15Tc0.85)O3	0
Ba(Hf0.7Th0.3)O3	0
(Nd0.9Ag0.1)MnO3	0
(Cs0.55Hf0.45)CeO3	0
(Ba0.15Hg0.85)HfO3	0
(Nd0.6Tl0.4)CrO3	0
(Pr0.9Ag0.1)MnO3	0
Sr(Hf0.55Ru0.45)O3	0
(Rb0.45Hg0.55)PaO3	0
(Sr0.45Hg0.55)HfO3	0
(Sm0.95Sc0.05)MnO3	0
Tb(Li0.25Ir0.75)O3	0
Ba(Th0.55Sn0.45)O3	0
(La0.05Dy0.95)AlO3	0
(Sr0.4Hg0.6)HfO3	0
Sr(Si0.15Mo0.85)O3	0
(Pr0.95Ag0.05)MnO3	0
(Tb0.05Tl0.95)ZrO3	0
Eu(Mn0.65Pb0.35)O3	0
(Cs0.65Ce0.35)ThO3	0
Eu(Zn0.15Sn0.85)O3	0
(Sm0.85Pb0.15)CrO3	0
Sr(Re0.95Pb0.05)O3	0
Sr(Re0.75Pb0.25)O3	0
Ca(Ti0.4Os0.6)O3	0
Ba(Th0.65Sn0.35)O3	0
Ca(Mn0.85Co0.15)O3	0
Ca(Mn0.4Co0.6)O3	0
(K0.55As0.45)MnO3	0
(Cs0.15Gd0.85)MnO3	0
Sr(Mo0.75Pb0.25)O3	0
Ca(Nb0.5Ru0.5)O3	0
(Cs0.2Gd0.8)MnO3	0
(Rb0.2In0.8)MnO3	0
La(Ag0.05Ir0.95)O3	0
(Sm0.6Ag0.4)MnO3	0
(Eu0.05Gd0.95)InO3	0
Tb(Sc0.2Ru0.8)O3	0
Ca(Ti0.45Os0.55)O3	0
Ca(Nb0.3Ir0.7)O3	0
Ca(V0.3Ru0.7)O3	0
(Rb0.4Yb0.6)CeO3	0
Sr(Hf0.5Ru0.5)O3	0
Ce(Cd0.05Ir0.95)O3	0
Ca(Ti0.65Os0.35)O3	0
(Nd0.05Dy0.95)FeO3	0
Eu(Be0.25Pd0.75)O3	0
(La0.95In0.05)MnO3	0
(Ce0.75Ag0.25)MnO3	0
(Ba0.45Yb0.55)CeO3	0
Sr(Hf0.7Ru0.3)O3	0
(K0.45Hg0.55)NbO3	0
Gd(Li0.15Ir0.85)O3	0
Eu(Nb0.2Sb0.8)O3	0
Ba(Hf0.05Pb0.95)O3	0
(Dy0.45Tl0.55)ZrO3	0
(Sr0.55La0.45)CeO3	0
La(Tl0.15Co0.85)O3	0
Sm(Cr0.55Ag0.45)O3	0
Ca(Ti0.6Os0.4)O3	0
Ce(Na0.2Ir0.8)O3	0
Ca(Mn0.4Ni0.6)O3	0
(Ba0.4Hg0.6)CeO3	0
Sr(Th0.65Ru0.35)O3	0
Ca(Ti0.75Os0.25)O3	0
Ca(Ti0.7Os0.3)O3	0
(Ba0.85Hg0.15)HfO3	0
(La0.7In0.3)MnO3	0
(Cs0.1Bi0.9)MnO3	0
La(Mn0.1Pd0.9)O3	0
Ca(V0.4Ru0.6)O3	0
(Rb0.35Yb0.65)CeO3	0
Sr(Ce0.5Hf0.5)O3	0
Eu(U0.7Si0.3)O3	0
(K0.25In0.75)MnO3	0
(Nd0.95Ag0.05)MnO3	0
(Sm0.8Ag0.2)MnO3	0
Ba(Eu0.45Tc0.55)O3	0
(Eu0.5Ag0.5)TiO3	0
(Rb0.45Tm0.55)CeO3	0
Eu(Li0.25Mn0.75)O3	0
Nd(Ni0.35Pd0.65)O3	0
Sr(Th0.7Ru0.3)O3	0
Ca(Mn0.4Zn0.6)O3	0
Eu(V0.2Sb0.8)O3	0
Ba(Zr0.65Mo0.35)O3	0
Sm(Li0.2Pd0.8)O3	0
Pr(Al0.2Pd0.8)O3	0
(Pr0.35Ag0.65)MnO3	0
(K0.5Ho0.5)HfO3	0
Sr(Mn0.55Tl0.45)O3	0
Sr(Mo0.15Ir0.85)O3	0
Ca(Mn0.6Co0.4)O3	0
Sr(Mo0.05Ir0.95)O3	0
(Cs0.05Pr0.95)MnO3	0
(Sm0.85Ag0.15)MnO3	0
(Rb0.1Pb0.9)CeO3	0
(Cs0.5Pb0.5)CeO3	0
Ba(Zr0.7Pb0.3)O3	0
(Rb0.3Ce0.7)HoO3	0
Sr(Ce0.45Hf0.55)O3	0
Ba(Th0.8Sn0.2)O3	0
Nd(Cr0.55Ag0.45)O3	0
Sr(Mn0.45Ir0.55)O3	0
Sr(Pa0.15Ru0.85)O3	0
Ca(Ta0.5Fe0.5)O3	0
Sr(Mn0.7Cu0.3)O3	0
Eu(Ag0.15Ir0.85)O3	0
(Cs0.05La0.95)MnO3	0
Ca(Ti0.8Os0.2)O3	0
(Pr0.3Tm0.7)AlO3	0
Sr(Zr0.9Si0.1)O3	0
Sr(Hf0.8Si0.2)O3	0
(Tb0.5Tl0.5)ZrO3	0
Ca(Ti0.55Os0.45)O3	0
Sr(Mn0.85Au0.15)O3	0
Ca(Ti0.95Os0.05)O3	0
Ca(V0.35Ru0.65)O3	0
(Tb0.5Tl0.5)TiO3	0
La(Cd0.15Ir0.85)O3	0
Ca(Ta0.6Fe0.4)O3	0
Ca(Ti0.5Os0.5)O3	0
La(Co0.45Pd0.55)O3	0
Ca(Mn0.8Zn0.2)O3	0
Ba(Th0.5Sn0.5)O3	0
(Rb0.3Ce0.7)YbO3	0
Ca(Ti0.85Os0.15)O3	0
La(Co0.25Pd0.75)O3	0
Pr(Sr0.15Ir0.85)O3	0
Ce(Al0.2Au0.8)O3	0
(K0.45Tl0.55)TiO3	0
Sr(Re0.7Pb0.3)O3	0
Ca(V0.45Ru0.55)O3	0
Sr(Re0.8Pb0.2)O3	0
Sr(Mo0.65Pb0.35)O3	0
Ba(Zr0.75Pb0.25)O3	0
Sr(Mo0.15Pb0.85)O3	0
Gd(Sc0.2Co0.8)O3	0
(Pr0.85Pb0.15)CrO3	0
Sr(Hf0.9Si0.1)O3	0
Ca(Zr0.5Ru0.5)O3	0
Ca(Cr0.45Re0.55)O3	0
Nd(Sc0.2Pd0.8)O3	0
Eu(Si0.05Ir0.95)O3	0
(Gd0.6Pb0.4)CrO3	0
Nd(Ca0.15Ir0.85)O3	0
Pr(In0.8Co0.2)O3	0
Sr(Ce0.25Hf0.75)O3	0
(Sr0.5La0.5)CeO3	0
Sr(Hf0.3Ru0.7)O3	0
Ca(Zr0.6Tc0.4)O3	0
(Rb0.2Gd0.8)MnO3	0
Ba(Th0.85Sn0.15)O3	0
Ca(Mn0.95Co0.05)O3	0
(Pr0.3Tm0.7)CrO3	0
Eu(Si0.3Mo0.7)O3	0
(Sr0.6Gd0.4)CeO3	0
Ba(Th0.45Sn0.55)O3	0
Ca(Mn0.05Os0.95)O3	0
Sr(Hf0.25Ru0.75)O3	0
Tb(Mn0.25Ru0.75)O3	0
Ba(Ce0.95Hf0.05)O3	0
Sr(Th0.5Ru0.5)O3	0
Ca(V0.5Ru0.5)O3	0
(Sm0.95Ag0.05)MnO3	0
Sr(Zr0.85Si0.15)O3	0
Ca(Sc0.6Tc0.4)O3	0
(Tb0.95Eu0.05)AlO3	0
(Sm0.9Ag0.1)MnO3	0
Sr(Mn0.75Ir0.25)O3	0
Sm(Cd0.05Ir0.95)O3	0
Ca(Ti0.9Os0.1)O3	0
Sr(Hf0.6Ru0.4)O3	0
Sr(Ce0.4Hf0.6)O3	0
Tb(Li0.05Ir0.95)O3	0
Ca(Mn0.15Os0.85)O3	0
(Sr0.35Hg0.65)HfO3	0
Gd(Mn0.95Ni0.05)O3	0
Sr(Pa0.1Ru0.9)O3	0
Sm(Cr0.2In0.8)O3	0
(Rb0.45Tl0.55)CeO3	0
(Ba0.85Hf0.15)CeO3	0
Sr(Ce0.05Hf0.95)O3	0
Sr(Mo0.2Pb0.8)O3	0
(Ba0.35Hg0.65)CeO3	0
Ca(Mn0.8Co0.2)O3	0
(Ba0.65Er0.35)CeO3	0
(Rb0.25Tl0.75)CeO3	0
(Rb0.05Tl0.95)CeO3	0
Ba(Zr0.6Pb0.4)O3	0
(Rb0.35Sn0.65)MnO3	0
Ce(Na0.25Ir0.75)O3	0
Sr(Th0.6Ru0.4)O3	0
Sr(Mn0.8Ir0.2)O3	0
Sr(Cr0.85W0.15)O3	0
(Rb0.35Gd0.65)CeO3	0
Sr(Mn0.7Ir0.3)O3	0
(Gd0.05Pb0.95)MnO3	0
Sr(Ce0.35Hf0.65)O3	0
Ca(Mn0.65Ni0.35)O3	0
Gd(Li0.2Ru0.8)O3	0
Sr(Mn0.55Ir0.45)O3	0
Sm(Cu0.5Mo0.5)O3	0
Ba(Hf0.1Th0.9)O3	0
(K0.55Sb0.45)TiO3	0
Ba(Th0.4Sn0.6)O3	0
Sr(Th0.4Ru0.6)O3	0
Sr(Th0.45Ru0.55)O3	0
Eu(Ca0.05Sn0.95)O3	0
(Sm0.65Ag0.35)MnO3	0
La(Sc0.8Al0.2)O3	0
(Pr0.95Sb0.05)MnO3	0
(Sr0.55Bi0.45)CeO3	0
(La0.05Dy0.95)CrO3	0
Eu(Na0.15Mn0.85)O3	0
Sm(Mn0.05Pd0.95)O3	0
Nd(Mg0.15Pd0.85)O3	0
Ca(Mn0.85Zn0.15)O3	0
(Dy0.05Tl0.95)ZrO3	0
(K0.4Zr0.6)MnO3	0
Ca(Mn0.6Ni0.4)O3	0
(Gd0.65Pb0.35)MnO3	0
Sr(Mn0.5Ir0.5)O3	0
