CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	FormulaWeight	Temperature	PublicationYear	Quality	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O	O_frac	a	b	c	alpha	beta	gamma	SpaceGroupNum	CrystalClass	atom_numA1	atom_numA2	atom_numB1	atom_numB2	atom_numO	mend_numA1	mend_numA2	mend_numB1	mend_numB2	mend_numO	atomic_rA1	atomic_rA2	atomic_rB1	atomic_rB2	atomic_rO	A1_X	A2_X	B1_X	B2_X	O_X	M_A1	M_A2	M_B1	M_B2	M_O	V_A1	V_A2	V_B1	V_B2	V_O	therm_con_A1	therm_con_A2	therm_con_B1	therm_con_B2	therm_con_O	polarizability_A1	polarizability_A2	polarizability_B1	polarizability_B2	polarizability_O	lattice_const_A1	lattice_const_A2	lattice_const_B1	lattice_const_B2	lattice_const_O	Row_A1	Row_A2	Row_B1	Row_B2	Row_O	Group_A1	Group_A2	Group_B1	Group_B2	Group_O	nA	nB	nO	rA_avg	rB_avg	rO	rA/rB	rA/rO	rB/rO	rA-rB	Goldschmidt_TF	SISSO_1	SISSO_2	SISSO_3	SISSO_4	SISSO_5	SISSO_6	SISSO_7	SISSO_8	SISSO_9	SISSO_10	is_perovskite
156213	R -3 H	(Mn0.7Mg0.3)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.1149(0) 5.1149(0) 14.1614(1) 90 90 120	320.86	141.648	293	2006	10	Mn	0.7	Mg	0.3	Ti	1	_	0	O	3	5.1149	5.1149	14.1614	90	90	120	148	trigonal	25	12	22	0	8	60	73	51	0	101	1.4	1.5	1.4	0	0.6	1.55	1.31	1.54	0	3.44	54.938045	24.305	47.867	0	15.9994	7.35	14	10.64	0	17.36	7.8	160	22	0	0.02658	68	71.2	100	0	5.3	8.89	3.21	2.95	0	6.83	4	3	4	0	2	7	2	4	0	16	2	4	-2	0.825	0.745	1.26	1.1073825503	0.6547619048	0.5912698413	0.08	0.7353205181	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9726174497	71.6279379678	72.98544973	-0.7249491133	1.044049217	0
156214	R -3 H	(Mn0.6Mg0.4)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.1084(1) 5.1084(1) 14.1286(2) 90 90 120	319.3	138.585	293	2006	10	Mn	0.6	Mg	0.4	Ti	1	_	0	O	3	5.1084	5.1084	14.1286	90	90	120	148	trigonal	25	12	22	0	8	60	73	51	0	101	1.4	1.5	1.4	0	0.6	1.55	1.31	1.54	0	3.44	54.938045	24.305	47.867	0	15.9994	7.35	14	10.64	0	17.36	7.8	160	22	0	0.02658	68	71.2	100	0	5.3	8.89	3.21	2.95	0	6.83	4	3	4	0	2	7	2	4	0	16	2	4	-2	0.83	0.745	1.26	1.1140939597	0.6587301587	0.5912698413	0.085	0.7370838766	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9709060403	71.6229899169	72.98544973	-0.7237650561	1.0457606264	0
156215	R -3 H	(Mn0.5Mg0.5)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.1007(0) 5.1007(0) 14.0910(1) 90 90 120	317.49	135.522	293	2006	10	Mn	0.5	Mg	0.5	Ti	1	_	0	O	3	5.1007	5.1007	14.091	90	90	120	148	trigonal	25	12	22	0	8	60	73	51	0	101	1.4	1.5	1.4	0	0.6	1.55	1.31	1.54	0	3.44	54.938045	24.305	47.867	0	15.9994	7.35	14	10.64	0	17.36	7.8	160	22	0	0.02658	68	71.2	100	0	5.3	8.89	3.21	2.95	0	6.83	4	3	4	0	2	7	2	4	0	16	2	4	-2	0.835	0.745	1.26	1.1208053691	0.6626984127	0.5912698413	0.09	0.7388472352	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9691946309	71.6180418661	72.98544973	-0.7225786966	1.0474720358	0
156216	R -3 H	(Mn0.4Mg0.6)(TiO3)	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.0921(0) 5.0921(0) 14.0532(1) 90 90 120	315.57	132.459	293	2006	10	Mn	0.4	Mg	0.6	Ti	1	_	0	O	3	5.0921	5.0921	14.0532	90	90	120	148	trigonal	25	12	22	0	8	60	73	51	0	101	1.4	1.5	1.4	0	0.6	1.55	1.31	1.54	0	3.44	54.938045	24.305	47.867	0	15.9994	7.35	14	10.64	0	17.36	7.8	160	22	0	0.02658	68	71.2	100	0	5.3	8.89	3.21	2.95	0	6.83	4	3	4	0	2	7	2	4	0	16	2	4	-2	0.84	0.745	1.26	1.1275167785	0.6666666667	0.5912698413	0.095	0.7406105938	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9674832215	71.6130938152	72.98544973	-0.7213900384	1.0491834452	0
171580	R -3 H	(Ni.5Mn.5)TiO3	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.0855(0) 5.0855(0) 14.0191(1) 9 9 12	313.99	152.722	293	2005	10	Ni	0.5	Mn	0.5	Ti	1	_	0	O	3	5.0855	5.0855	14.0191	9	9	12	148	trigonal	28	25	22	0	8	67	60	51	0	101	1.35	1.4	1.4	0	0.6	1.91	1.55	1.54	0	3.44	58.6934	54.938045	47.867	0	15.9994	6.59	7.35	10.64	0	17.36	91	7.8	22	0	0.02658	49	68	100	0	5.3	3.52	8.89	2.95	0	6.83	4	4	4	0	2	10	7	4	0	16	2	4	-2	0.82	0.745	1.26	1.1006711409	0.6507936508	0.5912698413	0.075	0.7335571595	95.999625	88.06	4.98	4.48858403460532E-06	90.52	51.9743288591	52.6328860186	53.98544973	-0.727872158	1.0405965141	0
171583	R -3 H	(Ni.5Mg.5)TiO3	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.0418(0) 5.0418(0) 13.8494(1) 9 9 12	304.88	137.407	293	2005	10	Ni	0.5	Mg	0.5	Ti	1	_	0	O	3	5.0418	5.0418	13.8494	9	9	12	148	trigonal	28	12	22	0	8	67	73	51	0	101	1.35	1.5	1.4	0	0.6	1.91	1.31	1.54	0	3.44	58.6934	24.305	47.867	0	15.9994	6.59	14	10.64	0	17.36	91	160	22	0	0.02658	49	71.2	100	0	5.3	3.52	3.21	2.95	0	6.83	4	3	4	0	2	10	2	4	0	16	2	4	-2	0.845	0.745	1.26	1.1342281879	0.6706349206	0.5912698413	0.1	0.7423739523	95.999625	88.06	4.98	4.48858403460532E-06	90.52	51.9657718121	52.6081457644	53.98544973	-0.7219403789	1.0491535611	0
171973	R -3 H	(Mn.9Zn.1)TiO3	Ilmenite#TiFeO3	Mitchell, R.H.; Liferovich, R.P.	5.13058(3) 5.13058(3) 14.2465(1) 9 9 12	324.77	151.88	293	2004	10	Mn	0.9	Zn	0.1	Ti	1	_	0	O	3	5.13058	5.13058	14.2465	9	9	12	148	trigonal	25	30	22	0	8	60	76	51	0	101	1.4	1.35	1.4	0	0.6	1.55	1.65	1.54	0	3.44	54.938045	65.409	47.867	0	15.9994	7.35	9.16	10.64	0	17.36	7.8	120	22	0	0.02658	68	38.67	100	0	5.3	8.89	2.66	2.95	0	6.83	4	4	4	0	2	7	12	4	0	16	2	4	-2	0.817	0.745	1.26	1.0966442953	0.6484126984	0.5912698413	0.072	0.7324991444	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9753557047	71.6358548491	72.98544973	-0.7268388068	1.041310962	0
171974	R -3 H	(Mn.7Zn.3)TiO3	Ilmenite#TiFeO3	Mitchell, R.H.; Liferovich, R.P.	5.11892(3) 5.11892(3) 14.1741(1) 9 9 12	321.65	153.966	293	2004	10	Mn	0.7	Zn	0.3	Ti	1	_	0	O	3	5.11892	5.11892	14.1741	9	9	12	148	trigonal	25	30	22	0	8	60	76	51	0	101	1.4	1.35	1.4	0	0.6	1.55	1.65	1.54	0	3.44	54.938045	65.409	47.867	0	15.9994	7.35	9.16	10.64	0	17.36	7.8	120	22	0	0.02658	68	38.67	100	0	5.3	8.89	2.66	2.95	0	6.83	4	4	4	0	2	7	12	4	0	16	2	4	-2	0.831	0.745	1.26	1.1154362416	0.6595238095	0.5912698413	0.086	0.7374365484	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9705637584	71.6220003067	72.98544973	-0.7235279683	1.0461029083	0
171975	R -3 H	(Mn.5Zn.5)TiO3	Ilmenite#TiFeO3	Mitchell, R.H.; Liferovich, R.P.	5.10630(4) 5.10630(4) 14.0992(2) 9 9 12	318.37	156.052	293	2004	10	Mn	0.5	Zn	0.5	Ti	1	_	0	O	3	5.1063	5.1063	14.0992	9	9	12	148	trigonal	25	30	22	0	8	60	76	51	0	101	1.4	1.35	1.4	0	0.6	1.55	1.65	1.54	0	3.44	54.938045	65.409	47.867	0	15.9994	7.35	9.16	10.64	0	17.36	7.8	120	22	0	0.02658	68	38.67	100	0	5.3	8.89	2.66	2.95	0	6.83	4	4	4	0	2	7	12	4	0	16	2	4	-2	0.845	0.745	1.26	1.1342281879	0.6706349206	0.5912698413	0.1	0.7423739523	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9657718121	71.6081457644	72.98544973	-0.7201990853	1.0508948546	0
171976	R -3 H	(Mn.3Zn.7)TiO3	Ilmenite#TiFeO3	Mitchell, R.H.; Liferovich, R.P.	5.09472(4) 5.09472(4) 14.0302(2) 9 9 12	315.38	158.138	293	2004	10	Mn	0.3	Zn	0.7	Ti	1	_	0	O	3	5.09472	5.09472	14.0302	9	9	12	148	trigonal	25	30	22	0	8	60	76	51	0	101	1.4	1.35	1.4	0	0.6	1.55	1.65	1.54	0	3.44	54.938045	65.409	47.867	0	15.9994	7.35	9.16	10.64	0	17.36	7.8	120	22	0	0.02658	68	38.67	100	0	5.3	8.89	2.66	2.95	0	6.83	4	4	4	0	2	7	12	4	0	16	2	4	-2	0.859	0.745	1.26	1.1530201342	0.6817460317	0.5912698413	0.114	0.7473113563	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9609798658	71.594291222	72.98544973	-0.7168522392	1.0556868009	0
171977	R -3 H	(Mn.2Zn.8)TiO3	Ilmenite#TiFeO3	Mitchell, R.H.; Liferovich, R.P.	5.08849(4) 5.08849(4) 13.9937(2) 9 9 12	313.79	159.181	293	2004	10	Mn	0.2	Zn	0.8	Ti	1	_	0	O	3	5.08849	5.08849	13.9937	9	9	12	148	trigonal	25	30	22	0	8	60	76	51	0	101	1.4	1.35	1.4	0	0.6	1.55	1.65	1.54	0	3.44	54.938045	65.409	47.867	0	15.9994	7.35	9.16	10.64	0	17.36	7.8	120	22	0	0.02658	68	38.67	100	0	5.3	8.89	2.66	2.95	0	6.83	4	4	4	0	2	7	12	4	0	16	2	4	-2	0.866	0.745	1.26	1.1624161074	0.6873015873	0.5912698413	0.121	0.7497800583	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9585838926	71.5873639509	72.98544973	-0.7151721053	1.058082774	0
172740	R -3 H	(Mg0.460Mn0.54)TiO3	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.10069(3) 5.10069(3) 14.0910(1) 90 90 120	317.49	136.7472	293	2006	10	Mg	0.46	Mn	0.54	Ti	1	_	0	O	3	5.10069	5.10069	14.091	90	90	120	148	trigonal	12	25	22	0	8	73	60	51	0	101	1.5	1.4	1.4	0	0.6	1.31	1.55	1.54	0	3.44	24.305	54.938045	47.867	0	15.9994	14	7.35	10.64	0	17.36	160	7.8	22	0	0.02658	71.2	68	100	0	5.3	3.21	8.89	2.95	0	6.83	3	4	4	0	2	2	7	4	0	16	2	4	-2	0.833	0.745	1.26	1.1181208054	0.6611111111	0.5912698413	0.088	0.7381418918	95.085	80.5	4.27	3.85587262253321E-06	82.96	73.1698791946	73.8200210864	75.18544973	-0.726021553	1.0438194355	0
172742	R -3 H	(Zn0.54Mg0.46)TiO3	Ilmenite#TiFeO3	Liferovich, R.P.; Mitchell, R.H.	5.06683(3) 5.06683(3) 13.9224(1) 90 90 120	309.54	142.3794	293	2006	10	Zn	0.54	Mg	0.46	Ti	1	_	0	O	3	5.06683	5.06683	13.9224	90	90	120	148	trigonal	30	12	22	0	8	76	73	51	0	101	1.35	1.5	1.4	0	0.6	1.65	1.31	1.54	0	3.44	65.409	24.305	47.867	0	15.9994	9.16	14	10.64	0	17.36	120	160	22	0	0.02658	38.67	71.2	100	0	5.3	2.66	3.21	2.95	0	6.83	4	3	4	0	2	12	2	4	0	16	2	4	-2	0.8708	0.745	1.26	1.1688590604	0.6911111111	0.5912698413	0.1258	0.7514728825	95.999625	85.49	5.24	3.07533897069544E-06	87.95	41.6269409396	42.2526138221	43.65544973	-0.7175262071	1.0562169551	0
238798	R -3 H	Mn2Cr(SbO6)	Ilmenite#TiFeO3	Dos santos-Garcia, Antonio J.; Solana-Madruga, Elena; Ritter, Clemens; Avila-Brande, David; Fabelo, Oscar; Saez-Puche, Regino	5.2084(4) 5.2084(4) 14.4000(11) 90 90 120	338.29	379.624	300	2015	10	Mn	1	_	0	Cr	0.5	Sb	0.5	O	3	5.2084	5.2084	14.4	90	90	120	148	trigonal	25	0	24	51	8	60	0	57	88	101	1.4	0	1.4	1.45	0.6	1.55	0	1.66	2.05	3.44	54.938045	0	51.9961	121.76	15.9994	7.35	0	7.23	18.19	17.36	7.8	0	94	24	0.02658	68	0	83	43	5.3	8.89	0	2.88	4.51	6.83	4	0	4	5	2	7	0	6	15	16	2	4	-2	0.81	0.7475	1.26	1.0836120401	0.6428571429	0.5932539683	0.0625	0.7291213136	78.596	68.25	5.29	0.0001046296	72.59	70.9788879599	71.6455092735	72.98544973	-0.7290934172	1.0377787068	0
247548	R -3 H	(Fe0.2Mn0.8)(TiO3)	Ilmenite#TiFeO3	Wu Xiang; Qin Shan; Dubrovinsky, L.	5.13009(6) 5.13009(6) 14.2415(2) 90 90 120	324.59	151.019	295	2010	10	Fe	0.2	Mn	0.8	Ti	1	_	0	O	3	5.13009	5.13009	14.2415	90	90	120	148	trigonal	26	25	22	0	8	61	60	51	0	101	1.4	1.4	1.4	0	0.6	1.83	1.55	1.54	0	3.44	55.845	54.938045	47.867	0	15.9994	7.09	7.35	10.64	0	17.36	80	7.8	22	0	0.02658	62	68	100	0	5.3	2.87	8.89	2.95	0	6.83	4	4	4	0	2	8	7	4	0	16	2	4	-2	0.798	0.745	1.26	1.0711409396	0.6333333333	0.5912698413	0.053	0.7257983819	95.716	87.51	5.11	6.1679171384389E-06	89.97	64.9818590604	65.6546574423	66.98544973	-0.7315763055	1.0345343822	0
247549	R -3 H	(Fe0.4Mn0.6)(TiO3)	Ilmenite#TiFeO3	Wu Xiang; Qin Shan; Dubrovinsky, L.	5.11913(7) 5.11913(7) 14.2023(3) 90 90 120	322.32	151.201	295	2010	10	Fe	0.4	Mn	0.6	Ti	1	_	0	O	3	5.11913	5.11913	14.2023	90	90	120	148	trigonal	26	25	22	0	8	61	60	51	0	101	1.4	1.4	1.4	0	0.6	1.83	1.55	1.54	0	3.44	55.845	54.938045	47.867	0	15.9994	7.09	7.35	10.64	0	17.36	80	7.8	22	0	0.02658	62	68	100	0	5.3	2.87	8.89	2.95	0	6.83	4	4	4	0	2	8	7	4	0	16	2	4	-2	0.786	0.745	1.26	1.055033557	0.6238095238	0.5912698413	0.041	0.7215663214	95.716	87.51	5.11	6.1679171384389E-06	89.97	64.985966443	65.6665327643	66.98544973	-0.7343785564	1.0304269997	0
247550	R -3 H	(Fe0.5Mn0.5)(TiO3)	Ilmenite#TiFeO3	Wu Xiang; Qin Shan; Dubrovinsky, L.	5.11445(7) 5.11445(7) 14.1834(3) 90 90 120	321.3	151.292	295	2010	10	Fe	0.5	Mn	0.5	Ti	1	_	0	O	3	5.11445	5.11445	14.1834	90	90	120	148	trigonal	26	25	22	0	8	61	60	51	0	101	1.4	1.4	1.4	0	0.6	1.83	1.55	1.54	0	3.44	55.845	54.938045	47.867	0	15.9994	7.09	7.35	10.64	0	17.36	80	7.8	22	0	0.02658	62	68	100	0	5.3	2.87	8.89	2.95	0	6.83	4	4	4	0	2	8	7	4	0	16	2	4	-2	0.78	0.745	1.26	1.0469798658	0.619047619	0.5912698413	0.035	0.7194502911	95.716	87.51	5.11	6.1679171384389E-06	89.97	64.9880201342	65.6724704253	66.98544973	-0.7357746425	1.0283733084	0
247551	R -3 H	(Fe0.6Mn0.4)(TiO3)	Ilmenite#TiFeO3	Wu Xiang; Qin Shan; Dubrovinsky, L.	5.10962(9) 5.10962(9) 14.1648(3) 90 90 120	320.27	151.383	295	2010	10	Fe	0.6	Mn	0.4	Ti	1	_	0	O	3	5.10962	5.10962	14.1648	90	90	120	148	trigonal	26	25	22	0	8	61	60	51	0	101	1.4	1.4	1.4	0	0.6	1.83	1.55	1.54	0	3.44	55.845	54.938045	47.867	0	15.9994	7.09	7.35	10.64	0	17.36	80	7.8	22	0	0.02658	62	68	100	0	5.3	2.87	8.89	2.95	0	6.83	4	4	4	0	2	8	7	4	0	16	2	4	-2	0.774	0.745	1.26	1.0389261745	0.6142857143	0.5912698413	0.029	0.7173342608	95.716	87.51	5.11	6.1679171384389E-06	89.97	64.9900738255	65.6784080863	66.98544973	-0.7371673608	1.0263196171	0
247552	R -3 H	(Fe0.8Mn0.2)(TiO3)	Ilmenite#TiFeO3	Wu Xiang; Qin Shan; Dubrovinsky, L.	5.09912(6) 5.09912(6) 14.1287(2) 90 90 120	318.14	151.565	295	2010	10	Fe	0.8	Mn	0.2	Ti	1	_	0	O	3	5.09912	5.09912	14.1287	90	90	120	148	trigonal	26	25	22	0	8	61	60	51	0	101	1.4	1.4	1.4	0	0.6	1.83	1.55	1.54	0	3.44	55.845	54.938045	47.867	0	15.9994	7.09	7.35	10.64	0	17.36	80	7.8	22	0	0.02658	62	68	100	0	5.3	2.87	8.89	2.95	0	6.83	4	4	4	0	2	8	7	4	0	16	2	4	-2	0.762	0.745	1.26	1.0228187919	0.6047619048	0.5912698413	0.017	0.7131022003	95.716	87.51	5.11	6.1679171384389E-06	89.97	64.9941812081	65.6902834083	66.98544973	-0.7399426686	1.0222122346	0
201927	R -3 H	(Fe.60Co.40)TiO3	Ilmenite#TiFeO3	Newsam, J.M.; Endoh, Y.; Ishikawa, Y.; Takei, H.	5.081(1) 5.081(1) 14.027(2) 90 90 120	313.61	152.979	298	1986	-1	Fe	0.6	Co	0.4	Ti	1	_	0	O	3	5.081	5.081	14.027	90	90	120	148	trigonal	26	27	22	0	8	61	64	51	0	101	1.4	1.35	1.4	0	0.6	1.83	1.88	1.54	0	3.44	55.845	58.933195	47.867	0	15.9994	7.09	6.67	10.64	0	17.36	80	100	22	0	0.02658	62	55	100	0	5.3	2.87	2.51	2.95	0	6.83	4	4	4	0	2	8	9	4	0	16	2	4	-2	0.766	0.745	1.26	1.0281879195	0.6079365079	0.5912698413	0.021	0.7145128871	95.716	87.51	5.11	6.1679171384389E-06	89.97	64.9928120805	65.6863249677	66.98544973	-0.7390190687	1.0235813621	0
238955	R -3 H	(Mn0.67Ni0.33)TiO3	Ilmenite#TiFeO3	Chi, Songxue; Ye, Feng; Zhou, H.D.; Choi, E.S.; Hwang, J.; Cao, Huibo; Baca, Jaime A.Fernandez	5.12 5.12 14.15 90 90 120	321.24	152.0811	293	2014	-1	Mn	0.67	Ni	0.33	Ti	1	_	0	O	3	5.12	5.12	14.15	90	90	120	148	trigonal	25	28	22	0	8	60	67	51	0	101	1.4	1.35	1.4	0	0.6	1.55	1.91	1.54	0	3.44	54.938045	58.6934	47.867	0	15.9994	7.35	6.59	10.64	0	17.36	7.8	91	22	0	0.02658	68	49	100	0	5.3	8.89	3.52	2.95	0	6.83	4	4	4	0	2	7	10	4	0	16	2	4	-2	0.8166	0.745	1.26	1.0961073826	0.6480952381	0.5912698413	0.0716	0.7323580757	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9754926174	71.6362506932	72.98544973	-0.7269331363	1.0411740492	0
238956	R -3 H	(Mn0.5Ni0.5)TiO3	Ilmenite#TiFeO3	Chi, Songxue; Ye, Feng; Zhou, H.D.; Choi, E.S.; Hwang, J.; Cao, Huibo; Baca, Jaime A.Fernandez	5.06 5.06 13.91 90 90 120	308.43	152.722	293	2014	-1	Mn	0.5	Ni	0.5	Ti	1	_	0	O	3	5.06	5.06	13.91	90	90	120	148	trigonal	25	28	22	0	8	60	67	51	0	101	1.4	1.35	1.4	0	0.6	1.55	1.91	1.54	0	3.44	54.938045	58.6934	47.867	0	15.9994	7.35	6.59	10.64	0	17.36	7.8	91	22	0	0.02658	68	49	100	0	5.3	8.89	3.52	2.95	0	6.83	4	4	4	0	2	7	10	4	0	16	2	4	-2	0.82	0.745	1.26	1.1006711409	0.6507936508	0.5912698413	0.075	0.7335571595	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9743288591	71.6328860186	72.98544973	-0.7261308645	1.0423378076	0
238957	R -3 H	(Mn0.32Ni0.68)TiO3	Ilmenite#TiFeO3	Chi, Songxue; Ye, Feng; Zhou, H.D.; Choi, E.S.; Hwang, J.; Cao, Huibo; Baca, Jaime A.Fernandez	5.05 5.05 13.91 90 90 120	307.21	153.4006	293	2014	-1	Mn	0.32	Ni	0.68	Ti	1	_	0	O	3	5.05	5.05	13.91	90	90	120	148	trigonal	25	28	22	0	8	60	67	51	0	101	1.4	1.35	1.4	0	0.6	1.55	1.91	1.54	0	3.44	54.938045	58.6934	47.867	0	15.9994	7.35	6.59	10.64	0	17.36	7.8	91	22	0	0.02658	68	49	100	0	5.3	8.89	3.52	2.95	0	6.83	4	4	4	0	2	7	10	4	0	16	2	4	-2	0.8236	0.745	1.26	1.1055033557	0.6536507937	0.5912698413	0.0786	0.7348267777	95.716	87.25	5.39	6.48148148148148E-06	89.71	70.9730966443	71.629323422	72.98544973	-0.7252802363	1.0435700224	0
242149	R -3 H	Mn((Ti0.8Ru0.2)O3)	Ilmenite#TiFeO3	Maurya, R.K.; Bindu, R.	5.1330(9) 5.1330(9) 14.2748(3) 90 90 120	325.72	161.471	300	2017	-1	Mn	1	_	0	Ti	0.8	Ru	0.2	O	3	5.133	5.133	14.2748	90	90	120	148	trigonal	25	0	22	44	8	60	0	51	62	101	1.4	0	1.4	1.3	0.6	1.55	0	1.54	2.2	3.44	54.938045	0	47.867	101.07	15.9994	7.35	0	10.64	8.17	17.36	7.8	0	22	120	0.02658	68	0	100	72	5.3	8.89	0	2.95	2.7	6.83	4	0	4	5	2	7	0	4	8	16	2	4	-2	0.81	0.748	1.26	1.0828877005	0.6428571429	0.5936507937	0.062	0.7289397595	95.716	87.25	5.39	0.0005490741	89.71	70.9791122995	71.646052059	72.98544973	-0.7292143589	1.0375543672	0
291381	R -3 H	(Mg0.95Zn0.05)TiO3	Ilmenite#TiFeO3	Rajput, Shailendra Singh; Keshri, Sunita	5.0666 5.0666 13.9284 90 90 120	309.65	122.26	293	2014	-1	Mg	0.95	Zn	0.05	Ti	1	_	0	O	3	5.0666	5.0666	13.9284	90	90	120	148	trigonal	12	30	22	0	8	73	76	51	0	101	1.5	1.35	1.4	0	0.6	1.31	1.65	1.54	0	3.44	24.305	65.409	47.867	0	15.9994	14	9.16	10.64	0	17.36	160	120	22	0	0.02658	71.2	38.67	100	0	5.3	3.21	2.66	2.95	0	6.83	3	4	4	0	2	2	12	4	0	16	2	4	-2	0.861	0.745	1.26	1.155704698	0.6833333333	0.5912698413	0.116	0.7480166997	95.085	80.5	4.27	3.85587262253321E-06	82.96	73.160295302	73.7923120017	75.18544973	-0.7193406932	1.0534033281	0
281512	P 1 n 1	Pb2Bi(VO6)	BiPb2VO6	Radosavljevic Evans, I.; Evans, J.S.O.; Howard, J.A.K.	7.71529(1) 5.84864(1) 29.08203(3) 90 94.25503(4) 90	1308.68	770.294	293	2002	10	Pb	1	_	0	Bi	0.5	V	0.5	O	3	7.71529	5.84864	29.08203	90	94.25503	90	7	monoclinic	82	0	83	23	8	82	0	87	54	101	1.8	0	1.6	1.35	0.6	2.33	0	2.02	1.63	3.44	207.2	0	208.9804	50.9415	15.9994	18.26	0	21.31	8.32	17.36	35	0	8	31	0.02658	47	0	48	87	5.3	4.95	0	4.75	3.02	6.83	6	0	6	4	2	14	0	15	5	16	2	4	-2	1.33	0.925	1.26	1.4378378378	1.0555555556	0.7341269841	0.405	0.8381723402	40.148	12.94	7.49	5.29591851540169E-05	25.92	51.9671621622	52.4003345023	53.999573603	-0.6566275427	1.0450329598	0
160450	C 1 2/m 1	La2K(NbO6)	KLa2NbO6	Roof, I.P.; Park Sangmoon; Vogt, T.; Rassolov, V.; Smith, M.D.; Omar, S.; Nino, J.; zur Loye, H.C.	12.7460(2) 5.7906(1) 8.8719(2) 90 105.965(1) 90	629.55	505.824	294	2008	10	La	1	_	0	K	0.5	Nb	0.5	O	3	12.746	5.7906	8.8719	90	105.965	90	12	monoclinic	57	0	19	41	8	33	0	10	53	101	1.95	0	2.2	1.45	0.6	1.1	0	0.82	1.6	3.44	138.90547	0	39.0983	92.90638	15.9994	22.39	0	45.94	10.83	17.36	13	0	100	54	0.02658	215	0	289.7	98	5.3	3.75	0	5.23	3.3	6.83	8	0	4	5	2	3	0	1	5	16	3	3	-2	1.172	1.15	1.26	1.0191304348	0.9301587302	0.9126984127	0.022	0.7135616979	281.465125	264.36	9.67	0.001448368	264.54	222.0028695652	222.6944312631	223.8084964038	-0.7257324055	1.0274334651	0
72448	C 1 2/c 1	Ba3(Ru2Bi)O9	SrIrO3	Darriet, J.; Bontchev, R.; Dussarrat, C.; Weill, F.; Darriet, B.	5.9432(1) 10.2823(2) 14.7453(3) 90 91.069(1) 90	900.92	967.131	293	1993	10	Ba	1	_	0	Ru	0.667	Bi	0.333	O	3	5.9432	10.2823	14.7453	90	91.069	90	15	monoclinic	56	0	44	83	8	14	0	62	87	101	2.15	0	1.3	1.6	0.6	0.89	0	2.2	2.02	3.44	137.327	0	101.07	208.9804	15.9994	38.16	0	8.17	21.31	17.36	18	0	120	8	0.02658	272	0	72	48	5.3	5.02	0	2.7	4.75	6.83	6	0	5	6	2	2	0	8	15	16	2	4.1116666667	-2	1.49	0.8720733333	1.26	1.7085719091	1.1825396825	0.6921216931	0.6179266667	0.9120435108	59.861625	23.69	6.84	0.0021319242	29.49	276.9093547576	277.2034716017	278.9635581854	-0.5407025383	1.1620738139	0
173867	P 63/m m c	(Ba0.9Sr0.1)RuO3	BaFeO3-x	Zhao Jinggeng; Yang Liuxiang; Yu Yong; Li Fengying; Yu Richeng; Jin Changqing	5.6999(1) 5.6999(1) 14.0317(2) 90 90 120	394.8	281.435	293	2009	10	Ba	0.9	Sr	0.1	Ru	1	_	0	O	3	5.6999	5.6999	14.0317	90	90	120	194	hexagonal	56	38	44	0	8	14	15	62	0	101	2.15	2	1.3	0	0.6	0.89	0.95	2.2	0	3.44	137.327	87.62	101.07	0	15.9994	38.16	33.94	8.17	0	17.36	18	35	120	0	0.02658	272	197.2	72	0	5.3	5.02	6.08	2.7	0	6.83	6	5	5	0	2	2	2	8	0	16	2	4	-2	1.473	0.76	1.26	1.9381578947	1.169047619	0.6031746032	0.713	0.9566944718	59.861625	23.69	6.84	0.0007835277	29.49	276.7748421053	277.018536577	278.9635581854	-0.5047961373	1.2965864662	0
